first_name,last_name,dob,year_of_birth,gender,zip,address
isolde,taesche,19870707,1987,F,94823,jockelgasse 89
notburga,heintze,19550401,1955,F,37779,schmidtkering 5
dittmar,misicher,19910620,1991,M,86156,anna-seifert-ring 756
hasso,henschel,19490619,1949,M,63253,zobelweg 8
kristine,haering,19890212,1989,F,46019,klaus-guenter-hettner-strasse 18
mohammad,hoefig,19560301,1956,M,36325,zeynep-reising-ring 63
rosemarie,mende,20061107,2006,F,41740,dariusz-aumann-allee 5
annemie,hecker,19950603,1995,F,68749,ercan-stahr-ring 386
alexandre,soedingkiller,19491229,1949,M,94692,eberthgasse 9
fernando,heuser,19560126,1956,M,75547,matthaeiweg 38
brian,henk,19660725,1966,M,98522,arnfried-jaehn-platz 66
erkan,oderwald,19890521,1989,M,44021,haeringplatz 259
raymond,kambs,20030902,2003,M,28765,etzoldstrasse 7
ehrhard,muelichen,19550115,1955,M,98730,edward-hiller-ring 42
stilla,suessebier,19620404,1962,F,64047,massimo-junk-platz 5
kathleen,eberhardtmeyer,19650616,1965,F,67891,zirmegasse 5
francesco,kobelt,19710908,1971,M,99281,kreinstrasse 4
jozef,stiffel,20040813,2004,M,65674,marijan-gude-allee 88
heinzguenther,finke,19940727,1994,M,19496,gertrude-austermuehle-gasse 64
evi,schmiedt,19961220,1996,F,10096,hans-henning-kruschwitz-allee 652
elli,eigenwillig,19921208,1992,F,71075,patrizia-stolze-allee 7
adele,hiller,19451119,1945,F,54948,ekrem-kramer-strasse 43
chantal,schwital,19890320,1989,F,88233,vinzenz-koehler-gasse 25
miodrag,rudolph,19480806,1948,M,30204,handegasse 27
frauke,mosemann,19961102,1996,F,94578,xaver-pohl-allee 1
bjoern,speer,19620227,1962,M,1837,marcel-dobes-platz 4
meral,hofmann,19911031,1991,F,84652,alexej-putz-strasse 51
evamaria,schomber,19651022,1965,F,85125,adele-wagner-weg 60
miriam,liebelt,19660507,1966,F,66669,trappstrasse 3
daniele,weller,19790511,1979,F,23853,hellmut-striebitz-weg 264
dana,jessel,19690405,1969,F,27417,hartunggasse 46
valeska,trub,19570111,1957,F,93769,fischerstrasse 3
giuseppe,karz,20001021,2000,M,4272,heinz-werner-muehle-ring 336
francesca,freudenberger,19781219,1978,F,3916,christophallee 5
jaroslav,zaenker,19770923,1977,M,32269,kunigunda-hess-allee 41
ludwig,weinhold,19760317,1976,M,65054,bienstrasse 9
eva,loos,19890806,1989,F,73042,viktoria-drub-allee 3
rosa,hiller,19970307,1997,F,5495,reinhardtallee 31
stephen,nohlmans,19560818,1956,M,42687,weihmannstrasse 621
lotte,hornig,19760228,1976,F,78504,arif-trueb-strasse 82
evangelos,segebahn,20021028,2002,M,1865,franz josef-schuster-strasse 211
franziska,ditschlerin,19711106,1971,F,2833,nadeschda-lehmann-weg 5
alexandros,hande,19990724,1999,M,38440,tino-tintzmann-strasse 53
jan,heinzbonbach,19760424,1976,M,66499,ruben-heinrich-allee 3
stilla,beckmann,19581004,1958,F,36379,christophstrasse 48
elly,gehringer,19860127,1986,F,92305,polina-seidel-strasse 9
ehrentraud,hamann,19900412,1990,F,54791,hans juergen-mosemann-strasse 86
jochen,jaehn,19780714,1978,M,94003,denis-mude-gasse 39
hueseyin,ebert,20070619,2007,M,12253,hans-uwe-doering-weg 127
eckehard,pohl,19860317,1986,M,58484,gerald-stiffel-gasse 466
frankpeter,cichorius,19560131,1956,M,57052,gundel-hertrampf-weg 619
freddy,gumprich,19610629,1961,M,65703,janus-jungfer-ring 9
rosel,schombersegebahn,19860509,1986,F,36170,wohlgemutstrasse 46
alfredo,neureutherreising,19830512,1983,M,51404,nettestrasse 851
anneliese,fliegner,20010923,2001,F,34193,klemmweg 15
angelo,ziegert,20050902,2005,M,74311,amalia-loewer-platz 61
erich,drubin,19890226,1989,M,49314,drubplatz 9
sigrid,kensy,19760330,1976,F,1035,frankestrasse 6
patric,trubin,19670618,1967,M,70301,loosstrasse 7
arne,warmernoack,20060505,2006,M,33248,muelichenstrasse 4
claas,gunpf,19650310,1965,M,37702,herrmannstrasse 6
yilmaz,thanel,19490620,1949,U,85810,eigenwilliggasse 84
erol,stoll,19780609,1978,M,46551,mielcarekgasse 81
andré,schmiedecke,19680529,1968,M,29699,marliese-tintzmann-allee 4
karl,gorlitz,20010825,2001,M,27627,loosgasse 20
alan,wesack,19731104,1973,M,26350,hartmannallee 68
charlotte,junck,19560824,1956,F,71821,drewesgasse 87
annekatrin,caspar,19790722,1979,F,73690,hoerleallee 57
hansgeorg,seifertfechner,19951228,1995,M,40909,hermighausenstrasse 62
woldemar,holsten,19660912,1966,M,72816,burkhardt-metz-ring 8
gebhard,roskoth,19461109,1946,M,52682,ottfried-adolph-ring 7
alessandro,greingroth,19510528,1951,M,39371,huhnallee 75
ludmilla,budig,19770708,1977,F,79034,tschentscherstrasse 181
hanswilhelm,roht,19601209,1960,M,94245,carina-klingelhoefer-ring 74
svetlana,koch,19660915,1966,F,27220,milka-ackermann-allee 9
fritz,kruschwitz,19750426,1975,M,10918,joachim-walter-allee 419
othmar,freudenberger,19721106,1972,M,8378,marie-therese-otto-weg 64
heidrun,radisch,19961010,1996,F,63196,adina-trupp-allee 58
pamela,eckbauer,19620331,1962,F,25424,hans-werner-oderwald-ring 24
friedhelm,ortmann,19600924,1960,M,72269,guenther-kuehnert-allee 539
anka,werneckeeimer,19811017,1981,F,71045,rosmarie-reising-strasse 66
hasso,margraf,20000119,2000,M,97942,theodor-reinhardt-weg 6
ricarda,mohauptthanel,19950526,1995,F,4234,rudolphallee 61
heinzjuergen,jessel,19700131,1970,M,54947,nora-wagenknecht-gasse 3
karlhermann,kroker,19911104,1991,M,73664,leni-rosenow-allee 3
klausjuergen,schusterkrein,19790120,1979,M,63304,heiner-linke-allee 7
calogero,weimerkrause,19960415,1996,M,24342,bohnbachstrasse 89
bettina,margraf,19980803,1998,F,33533,gerhard-doerr-weg 56
halina,drub,20031113,2003,F,35999,neuschaeferstrasse 61
janin,vanderdussen,19930822,1993,F,33785,wielochplatz 3
ali,schuster,20030119,2003,M,50854,roemerallee 8
anton,ebert,19820326,1982,M,99053,senol-krein-gasse 2
bernard,lorch,19670407,1967,M,35127,sofia-ruppersberger-allee 92
ellinor,mielcarek,19650403,1965,F,80444,wohlgemutstrasse 74
alicia,oestrovsky,19520528,1952,F,76639,plathstrasse 66
evangelia,pieperbuchholz,19630415,1963,F,91475,meinhard-beier-strasse 352
riza,schweitzer,19690901,1969,M,54093,ortmannplatz 4
annette,stumpfloewer,19580926,1958,F,61282,fischerweg 1432
johan,greingroth,20010827,2001,M,15322,austermuehleplatz 78
fadime,pieperweinhold,19761124,1976,F,19028,paertzeltring 41
ekaterina,lachmanndoehn,19661110,1966,F,53508,trudi-stoll-weg 679
grzegorz,schomberbeer,20040314,2004,M,24057,lehmannallee 4
songuel,schlosser,19730712,1973,F,61929,walfried-mohaupt-weg 93
giorgio,mangold,19880302,1988,M,97778,schlosserweg 49
veli,beier,19890208,1989,M,42516,soenke-etzold-strasse 3
caecilie,schleich,19730821,1973,F,41582,betina-hering-allee 51
ruediger,krauseebert,20061007,2006,M,78752,kreszentia-auch schlauchin-ring 5
renata,steuer,19601025,1960,F,48004,helena-dobes-ring 59
silvia,jaekel,20070710,2007,F,85279,marjan-dietz-strasse 84
joachim,holsten,19480218,1948,M,67582,hildegart-radisch-ring 8
tadeusz,hamann,19450901,1945,M,25379,adalbert-weiss-platz 38
andrey,ernst,19900201,1990,M,95282,isa-troest-strasse 47
abdul,klemt,19730225,1973,M,27923,gundi-walter-weg 25
bernt,hartmann,19751229,1975,M,49159,jacobgasse 61
jacob,patberg,19850116,1985,M,49079,friedericke-mies-ring 72
kunigunde,moechlichenfischer,20051202,2005,F,5305,priska-doering-allee 331
emin,oderwald,20041110,2004,M,57103,junkplatz 37
klaus,peterschweitzer,20050220,2005,M,53994,margrafweg 34
hannah,jopich,19700926,1970,F,19540,pia-ziegert-platz 37
herrmann,segebahn,19790927,1979,M,57033,haufferstrasse 153
clauspeter,bohnbach,19630330,1963,M,74201,froehlichgasse 6
ilka,keudel,19950805,1995,F,70533,raedelplatz 82
ljiljana,berger,19820411,1982,F,85682,hessplatz 8
rudolf,hecker,19920610,1992,M,22107,mudeplatz 3
nikolaj,froehlich,20040108,2004,M,13036,gordana-mitschke-weg 8
heinzdieter,foerster,19950104,1995,M,69626,vito-speer-platz 87
annelore,boucsein,19511215,1951,F,46172,frieder-huhn-allee 40
hassan,hahn,19700729,1970,M,64945,swen-bohlander-allee 724
gertrude,lindner,19560920,1956,F,38718,franz-xaver-rudolph-strasse 775
sinaida,haase,19690531,1969,F,33961,lindnergasse 5
ron,adolph,19760713,1976,M,11282,arzu-etzold-ring 72
heidelinde,doering,19690515,1969,F,31767,reinhilde-geisel-platz 60
hermann,josefsoeding,19910930,1991,M,23746,wendeweg 80
elisabeth,junkwohlgemut,19590319,1959,F,46539,etzlerstrasse 2
cora,wiek,19710924,1971,F,92805,kohlstrasse 4
heidi,baerer,19720414,1972,F,89922,stadelmannring 39
bianca,jaentsch,19591110,1959,F,78994,loechelstrasse 66
annett,lindau,19561212,1956,F,77731,hans dieter-barth-weg 5
rainer,foerster,19950917,1995,M,68187,drubplatz 5
geza,segebahn,19460314,1946,U,17310,kaesterstrasse 85
zoltan,bolnbach,19830419,1983,U,35951,krausstrasse 81
wendelin,hahn,20000520,2000,M,13452,stollstrasse 923
elias,jopich,19830221,1983,M,1963,krebsstrasse 97
gottlob,rose,19691124,1969,M,13887,beckerplatz 5
etta,bauer,19500804,1950,F,44285,johannstrasse 76
detlef,weinhold,19650727,1965,M,29514,lehmannstrasse 94
charles,bolander,19970127,1997,M,69686,maelzergasse 4
ursel,bruderheydrich,19920213,1992,F,94010,ronny-preiss-ring 7
wibke,boucsein,19820605,1982,F,11868,schweitzerplatz 9
zenta,gunpf,19491020,1949,F,64798,gotthilf-rosemann-ring 5
gereon,taesche,19650215,1965,M,48620,erkan-haase-weg 50
caren,buchholz,19521229,1952,F,53456,walfried-hartung-weg 9
marco,klemm,19850827,1985,M,41873,doerschnerstrasse 1
janett,hoerle,19520402,1952,F,19107,tilman-giess-ring 2
adolf,eimerschweitzer,20061227,2006,M,72494,doerschnerring 76
roselinde,linke,20051110,2005,F,86942,adelgunde-atzler-weg 431
aribert,bolander,20000710,2000,M,8537,zeynep-jaentsch-gasse 54
anna,kochii,20060116,2006,F,79466,inka-jaekel-weg 85
ewald,scheelreising,19920302,1992,M,8116,kreuselallee 21
jozef,hettner,19970504,1997,M,92122,roehrichtstrasse 5
josefine,ditschlerin,19720115,1972,F,21720,dorota-hellwig-strasse 2
emin,stoll,19441118,1944,M,68341,heintzeweg 47
annett,gnatz,19900716,1990,F,96995,heinzplatz 3
svea,gumprich,19621017,1962,F,35032,herwig-klapp-allee 29
bogdan,schwital,20060508,2006,M,3241,hornichplatz 56
andreas,ritter,19751225,1975,M,4860,wesackstrasse 36
miroslaw,rosenow,20010607,2001,U,61,ilona-hertrampf-allee 8
patricia,stahr,19621026,1962,F,82374,adriane-gerlach-gasse 92
margit,lachmann,20020701,2002,F,10859,hartmut-mohaupt-allee 1
martina,johann,19540822,1954,F,93823,oderwaldgasse 67
abdul,davids,19790605,1979,M,93643,fechnergasse 25
siegbert,klingelhoefer,20041110,2004,M,7379,gundula-eckbauer-strasse 78
valentina,rust,19980918,1998,F,72426,hessgasse 166
ingo,heidrich,19620617,1962,M,81456,hartmannweg 9
karljosef,gunpf,19540704,1954,M,57805,hartmannring 61
burckhard,fischer,19971117,1997,M,82403,svenja-soeding-ring 13
jozef,scholz,19510422,1951,M,74324,evelyne-wirth-strasse 2
gabriele,klemt,19890128,1989,F,14211,romy-girschner-weg 5
minna,beckmann,19591010,1959,F,76838,hanspeter-gertz-strasse 82
samir,fechnerauchschlauchin,19490828,1949,M,34543,holtplatz 1
eleni,baehr,19700314,1970,F,72742,kallertring 3
heiner,kitzmann,20040316,2004,M,51071,annemarie-segebahn-platz 74
berit,killer,19530218,1953,F,68996,truppplatz 68
burckhard,karz,19801209,1980,M,77492,hofmannweg 96
claudio,weimer,19970219,1997,M,97411,wellerstrasse 4
till,giess,19810930,1981,M,20672,junckgasse 724
violetta,hentschelwirth,19630112,1963,F,98922,andersstrasse 371
petra,anders,19730813,1973,F,55901,weitzelstrasse 2
klausdieter,juettner,19990620,1999,M,70619,rudolphplatz 48
hans,juergenwalter,19490305,1949,M,36241,kurt-dowerg-strasse 91
meryem,peukert,19900926,1990,F,59005,haaseweg 1
klaus,peterspiess,19571106,1957,M,44391,hajo-herrmann-allee 4
aenne,steinberghoefig,20050901,2005,F,31038,hermannstrasse 7
veronique,ruppersberger,19690718,1969,F,86317,sauerallee 6
anneliese,paertzelt,19590122,1959,F,58977,bastian-buchholz-strasse 23
friedlinde,luebs,19930425,1993,F,4287,peter-michael-pohl-allee 863
telse,haasedietz,19530919,1953,F,56738,naserplatz 477
waltrud,lange,19780618,1978,F,50647,cetin-doering-ring 42
stanislaus,krause,19651217,1965,M,81387,beckmannweg 3
francesca,schwital,19950708,1995,F,72088,cilli-dobes-allee 5
elfi,klotz,19661019,1966,F,65875,gundi-wirth-platz 3
marlene,taeschewagner,20051120,2005,F,33781,ackermannweg 7
jakob,heuser,19660516,1966,M,20689,wiekstrasse 93
ibrahim,jesselbolander,19740827,1974,M,3271,hartunggasse 7
hanne,becker,19690727,1969,F,69922,agnieszka-mohaupt-gasse 81
dana,schmidt,19620713,1962,F,23933,jiri-kusch-platz 27
folkert,bachmann,19830311,1983,M,67857,henner-peukert-strasse 62
josé,gierschner,19580402,1958,M,63936,andrea-klemt-platz 80
reginald,radischtschentscher,19911019,1991,M,37562,zeki-franke-strasse 5
valeri,fritsch,19901126,1990,M,50423,geislerstrasse 49
annita,roemer,19790930,1979,F,9530,wolfhard-thies-platz 3
sigmund,kensy,19610806,1961,M,16405,malgorzata-zahn-gasse 67
corinne,renner,19611018,1961,F,84813,junkstrasse 51
anny,trapp,19450813,1945,F,30133,muellerallee 5
antonia,dobes,19781107,1978,F,66673,sorgatzring 9
margret,faust,19961127,1996,F,9275,weimergasse 46
niels,soelzer,19711117,1971,M,76936,benita-baum-platz 2
wilfried,preiss,19490312,1949,M,90671,hermighausenweg 8
anneke,johann,19830320,1983,F,44191,veronika-schacht-platz 51
lorenzo,junken,19880904,1988,M,29515,noackgasse 9
julian,seidel,19950429,1995,M,53444,grein grothstrasse 522
janine,junken,19800309,1980,F,58821,liebeltgasse 10
kornelia,hartung,19590601,1959,F,87145,tino-stey-allee 54
cindy,drub,19580722,1958,F,96118,zorbachstrasse 53
reiner,schmiedecke,19690705,1969,M,53411,jaekelring 38
veit,drewes,19780914,1978,M,52111,maritta-pechel-platz 6
denny,lindaugunpf,19870907,1987,M,6007,stumpfweg 8
melanie,adlerkallert,19580706,1958,F,13786,hermann-ebert-weg 71
zeki,scheibe,19910423,1991,M,34229,hoelzenbecherstrasse 3
catherine,hess,19550814,1955,F,31756,aneta-tschentscher-platz 50
roger,jopich,19560331,1956,M,16820,hahnstrasse 7
friedrich,geissler,19680902,1968,M,55319,christiane-hiller-gasse 3
heinzwilli,mies,19840330,1984,M,75598,klaus-werner-mies-allee 92
lia,gnatz,19860227,1986,F,12397,suessebierring 26
gino,kaul,19920601,1992,M,62932,hoevelgasse 40
alida,geisler,19561201,1956,F,30206,steinbergplatz 4
recep,holt,19450322,1945,M,45334,van der dussenplatz 5
elizabeth,beckmann,19710915,1971,F,3109,rohledergasse 6
katerina,bien,19690320,1969,F,67985,naserallee 75
linus,scheel,19901014,1990,M,8223,davidsstrasse 726
michelle,fliegner,19901006,1990,F,72122,judith-schmidt-allee 94
swen,muelichen,19520319,1952,M,13398,rotraud-flantz-platz 53
niels,binner,20050910,2005,M,55250,pia-hein-platz 24
leni,jockel,19660119,1966,F,90800,violetta-etzler-platz 92
heide,vanderdussen,19800714,1980,F,4710,susanne-seip-weg 79
trude,schoenland,19650514,1965,F,96394,kensygasse 94
riza,ditschlerin,19521107,1952,M,25278,jolanthe-karz-weg 59
andy,jessel,19850214,1985,M,55851,catharina-bender-weg 44
marko,gierschner,19920816,1992,M,30320,xaver-putz-gasse 71
xenia,wilms,19730407,1973,F,11026,zirmering 84
sandro,schoenland,19960610,1996,M,45220,lindnerring 26
tuelay,muelichen,19470929,1947,F,42834,suessebierstrasse 3
albin,zorbach,19660918,1966,M,57223,geiselstrasse 514
leokadia,cichorius,19600620,1960,F,12504,josé-vogt-gasse 57
freya,kensy,20010430,2001,F,20538,gerdi-sorgatz-ring 72
gabor,fritsch,19790411,1979,U,7165,bohnbachstrasse 44
dagobert,schuchhardt,20030110,2003,M,17252,matteo-gerlach-weg 8
hanserich,schuster,19501223,1950,M,4552,schleichgasse 92
maya,winkler,19560903,1956,F,72580,hanspeter-schleich-allee 39
gunter,boerner,19620215,1962,M,66850,moritz-bolzmann-allee 89
hans,josefjaekel,19800605,1980,M,51630,xenia-krebs-strasse 4
ekrem,scholtz,19980119,1998,M,85550,wirthring 4
caren,auchschlauchin,20040911,2004,F,49317,hedda-segebahn-weg 4
giesela,ernstklingelhoefer,19860215,1986,F,89635,anselm-weihmann-platz 3
klaere,loewerpaertzelt,19890313,1989,F,36756,jaekelring 6
caren,holzapfel,19941008,1994,F,43392,anna-lena-speer-platz 22
herrmann,schuster,19860119,1986,M,64806,roseplatz 1356
janna,stahr,19821207,1982,F,94536,annemie-klingelhoefer-allee 17
clara,greingroth,20000512,2000,F,79133,kathy-bender-gasse 9
marialuise,klemm,19571207,1957,F,38363,ruppertstrasse 745
carolin,wagner,20030513,2003,F,1188,bert-walter-weg 7
filiz,huebel,19540714,1954,F,33112,pruschkering 27
siegbert,wohlgemut,19700509,1970,M,75289,klingelhoeferallee 502
anka,mentzeleberth,20001031,2000,F,60987,groettnerplatz 713
samir,beckmann,19521211,1952,M,12289,jurij-hartung-weg 620
augusta,kuehnert,19600129,1960,F,2180,seifertgasse 1
ernestine,kabus,19920809,1992,F,71255,gundi-rohleder-ring 38
meike,schenkkitzmann,19581012,1958,U,86120,carlos-klemm-platz 60
francis,dippelschinke,19580810,1958,M,80060,jacobplatz 68
anita,drub,20010305,2001,F,89855,steckelgasse 18
joana,etzold,19621215,1962,F,24672,giessplatz 47
reza,wiek,19650902,1965,U,10744,baumweg 67
amelie,dowerg,20000906,2000,F,41456,hamanngasse 500
margit,dehmel,19751213,1975,F,52599,grit-mitschke-strasse 29
lutz,dietz,19790920,1979,M,27860,mielcarekweg 272
susanna,birnbaum,20070115,2007,F,61039,arnd-winkler-strasse 5
fatih,butterose,19700821,1970,M,36316,weitzelweg 39
aloisia,gude,19930725,1993,F,62074,engin-geissler-platz 447
alfred,albers,19970114,1997,M,55080,girschnergasse 8
willibert,bauer,19600221,1960,M,32392,adolphallee 94
gunter,hentschel,19841103,1984,M,56466,flantzstrasse 99
clauspeter,beer,19880603,1988,M,22199,leon-stumpf-strasse 276
liliane,schacht,19490817,1949,F,66412,dowergweg 1
ingeborg,boerner,19900831,1990,F,67746,mareen-jaentsch-platz 1
klaere,karge,19740618,1974,F,12036,stahrweg 67
harro,beer,19830328,1983,M,80095,scheuermannring 51
irmtraut,hoelzenbechernohlmans,20070923,2007,F,18254,karl-peter-dobes-strasse 7
zoltan,wagenknecht,19660301,1966,U,47003,jaehnweg 6
raymond,zaenker,19780206,1978,M,63094,mirja-hentschel-platz 79
eckard,klapphofmann,19591017,1959,M,20304,christopher-keudel-gasse 65
malgorzata,kusch,19830527,1983,U,16915,brian-bolnbach-ring 450
swen,meister,19870819,1987,M,11493,thanelplatz 6
erica,paffrath,19740509,1974,F,60046,oestrovskystrasse 62
heino,jaekel,19640610,1964,M,87355,branka-doerr-weg 87
liesel,nerger,19980123,1998,F,36425,heckerring 4
inna,becker,19890225,1989,F,72123,kaete-scholz-weg 11
mahmoud,gorlitzschleich,20060228,2006,M,46915,rognerweg 4
elzbieta,jacob,20030209,2003,U,64937,kreuselgasse 25
leonore,dippel,19770206,1977,F,59496,dan-flantz-weg 1
sevim,fauststeckel,19850217,1985,F,46650,liliane-kambs-allee 54
hilma,mangold,19910826,1991,F,41036,truppallee 458
karlfried,bohlanderdavids,19520220,1952,M,26079,hornigallee 89
hansadolf,ullrich,19850604,1985,M,47730,conradistrasse 43
leopold,wilmsen,19450306,1945,M,86679,jan-peter-stahr-gasse 42
ilias,klemm,20050730,2005,M,19013,fritschallee 23
senta,rosenow,19470202,1947,F,44589,valerie-roehricht-platz 81
carlos,stiebitz,19560607,1956,M,516,amalia-schoenland-platz 38
ladislaus,haenel,19970508,1997,M,3773,anneli-wagenknecht-strasse 5
friedhelm,steinberg,19991230,1999,M,70627,songuel-kallert-strasse 781
tillmann,sager,19600822,1960,M,45982,kreinplatz 2
otmar,ernst,19590627,1959,M,31585,josef-gumprich-allee 817
samuel,bonbach,19910218,1991,M,12886,friedl-walter-ring 794
annedore,krause,19961130,1996,F,49034,leander-kranz-ring 1259
fabienne,loeffler,19861021,1986,F,56273,loechelgasse 2
aziz,wulff,19870329,1987,M,24070,barkholzstrasse 2
konrad,muelichen,19620608,1962,M,15107,gudestrasse 43
bernt,siering,19610923,1961,M,93380,haenelallee 744
goenuel,mies,20060529,2006,F,30876,dietmar-hoerle-allee 870
agathe,doering,19720510,1972,F,95005,victoria-rohleder-gasse 80
nils,henk,19500327,1950,M,75011,hueseyin-ullmann-strasse 13
karolin,freudenberger,19921223,1992,F,91646,kitzmannstrasse 301
harold,trueb,19540203,1954,M,78759,lehmannplatz 3
sylwia,pergande,19650321,1965,F,31366,klingelhoefergasse 59
annerose,zirme,19760107,1976,F,87466,ziegertplatz 66
nikola,trapp,19630831,1963,M,72760,losekannweg 30
theodora,gude,19690211,1969,F,59319,urszula-jockel-weg 42
ira,eimer,19750901,1975,F,62193,geiselstrasse 75
erhard,kreusel,19540606,1954,M,91258,kochweg 77
osman,bolander,19811202,1981,M,33180,freudenbergerplatz 61
egon,roskoth,19980305,1998,M,93359,hermannallee 45
aleksandr,hoelzenbecherhering,19640212,1964,M,40315,susana-giess-strasse 42
annerose,bohnbach,19810830,1981,F,96140,jopichstrasse 2
katerina,ruppersberger,19880107,1988,F,13065,mosemannstrasse 8
detlev,lindner,19970108,1997,M,11923,bianca-hornig-allee 26
christine,eimer,19460714,1946,F,59944,faustallee 7
kornelius,trapp,19960115,1996,M,29072,seifertweg 22
albin,weimer,19910514,1991,M,86232,waehnerallee 12
sonja,jacobijaeckel,19590331,1959,F,90640,erwin-hermann-strasse 44
yasmin,kabus,19880328,1988,F,54380,ditschlerinweg 6
dietmar,klemt,19660107,1966,M,91220,muelichenplatz 4
lambert,ortmann,19680801,1968,M,87282,micha-meyer-platz 7
janpeter,pruschke,19751114,1975,M,78803,lilli-krebs-gasse 9
hansrainer,wesack,19541205,1954,M,83134,heinrichring 5
milos,schmiedecke,19640306,1964,U,63191,heiner-ditschlerin-strasse 34
loretta,schmiedt,19971009,1997,F,50918,stilla-fischer-ring 92
thorben,bohnbach,19750807,1975,M,90202,malte-hermighausen-weg 1
julia,becker,20020809,2002,F,34210,kaulweg 84
stefani,wernecke,19910808,1991,F,64541,froehlichweg 325
guelsen,jaekel,19990812,1999,U,13882,erika-stiebitz-gasse 25
susanne,jaekel,19790829,1979,F,72530,nergerallee 29
engin,wernecke,19471205,1947,M,78677,gaby-heinz-strasse 18
magnus,berger,19630601,1963,M,11345,hartmannallee 28
liselotte,otto,20010417,2001,F,58284,siegbert-otto-strasse 58
bert,rose,19611123,1961,M,5783,harald-junk-ring 15
leopoldine,kaul,19880224,1988,F,45964,roswita-roehricht-platz 836
marlies,bonbach,19841022,1984,F,31477,hessegasse 812
leonhard,weinhage,19781102,1978,M,79293,buttering 4
otto,soeding,19890820,1989,M,32708,imelda-kruschwitz-weg 5
emin,eberhardt,19730720,1973,M,64168,vogtgasse 54
gloria,sager,20050720,2005,F,93694,zobelstrasse 68
jakob,budig,19970409,1997,M,14426,luis-meister-strasse 21
hansheinrich,hentschelwiek,19890815,1989,M,3118,brigitte-doering-weg 5
soeren,soeding,20010529,2001,M,60717,eigenwilligring 57
hueseyin,schwital,19700619,1970,M,28845,angelica-fischer-platz 40
heimo,jockelsalz,19610507,1961,M,11539,heike-hiller-gasse 43
heinzguenther,rose,19790726,1979,M,15717,hellwigallee 8
lorenz,lindner,19930726,1993,M,576,isolde-mangold-gasse 19
margareta,wulf,19450910,1945,F,66063,bruderstrasse 60
hildegund,dietzrohleder,19780525,1978,F,51917,hornigweg 90
jochem,mosemann,19530411,1953,M,26492,saeuberlichweg 14
wendelin,niemeier,19691104,1969,M,95927,sieringgasse 4
adalbert,mans,19620402,1962,M,39386,klaudia-kostolzin-ring 3
selim,schuster,20050224,2005,M,58871,uschi-muehle-gasse 36
franzpeter,hoefig,20070503,2007,M,78250,gudeplatz 32
janna,wulf,19780131,1978,F,94847,gesine-pergande-gasse 32
bianka,roht,19961203,1996,F,54512,harloffstrasse 347
wendelin,franke,19981029,1998,M,11905,hakan-hoffmann-allee 7
maurice,cichorius,19460621,1946,M,42664,ottfried-peukert-gasse 3
guenter,greingroth,19650101,1965,U,63242,knappestrasse 42
nuray,saeuberlich,19570924,1957,F,67975,riehlstrasse 20
antonia,pohl,19850719,1985,F,38656,klingelhoeferstrasse 97
karl,mude,19980708,1998,M,69482,kati-wulff-weg 367
sibel,stroh,19550413,1955,F,79118,elmar-hoffmann-allee 88
sina,hertrampf,20031217,2003,F,28952,mentzelgasse 53
ernstdieter,mies,19790108,1979,M,26200,roehrichtring 33
tomislav,reinhardt,20020222,2002,M,80471,schulzgasse 7
cindy,hessrosemann,19690808,1969,F,21594,pergandegasse 3
silja,carstenjockel,20030406,2003,F,68533,wilmsring 81
mercedes,mendeholsten,19680928,1968,F,15413,klemmgasse 68
karlfried,zimmer,20000614,2000,M,84987,henni-soelzer-ring 46
edeltraud,hiller,19520811,1952,F,87620,viktor-wilmsen-ring 66
agnieszka,ackermanneimer,19861222,1986,F,51896,heydrichplatz 9
nadeschda,birnbaum,19930910,1993,F,93906,stefania-thanel-gasse 26
catherine,flantz,19900705,1990,F,54949,schuchhardtweg 56
fabienne,gude,19690501,1969,F,13593,irene-oestrovsky-weg 834
sabri,heuser,19791103,1979,M,28398,sarina-wilmsen-ring 186
norbert,zorbach,19931127,1993,M,62652,ruppertallee 5
franzpeter,christophweller,19960522,1996,M,77182,franziska-kallert-ring 1
kristian,cichoriusdavids,19840125,1984,M,94107,benthinstrasse 335
martine,heser,19930603,1993,F,53375,blochweg 23
liesbeth,schaaf,19520913,1952,F,22010,claere-schuchhardt-gasse 9
adam,holsten,19880805,1988,M,30741,burkard-krause-ring 3
eugen,hecker,19710615,1971,M,83352,holstenring 5
gitta,hoefig,19900826,1990,F,20048,junitzgasse 24
yvette,fechnerschomber,19980316,1998,F,22667,elmar-schlosser-gasse 56
kriemhild,noack,19681102,1968,F,10164,tschentscherplatz 71
albin,mentzel,19690704,1969,M,55424,raisa-steinberg-ring 86
marieluise,loeffler,19470714,1947,F,98980,andersring 560
katy,gehringer,19571223,1957,F,21601,ekaterina-mueller-platz 71
gundel,rudolph,19490607,1949,F,41874,berthold-weinhold-weg 2
mirko,etzler,19960411,1996,M,44926,baldur-schaaf-strasse 265
aleksandra,mende,19780818,1978,F,4460,hanns-tschentscher-strasse 1
andre,naser,19470916,1947,M,10134,mohauptplatz 8
theresia,hethur,19591203,1959,F,45837,jan-peter-jessel-weg 11
dorota,lachmann,19470919,1947,F,43115,elli-gierschner-gasse 40
stephen,freudenberger,19720116,1972,M,38517,wagenknechtstrasse 8
mandy,nerger,19620523,1962,F,88881,jaekelallee 68
frederike,budig,19790805,1979,F,72776,ortmannstrasse 5
