first_name,last_name,dob,year_of_birth,gender,zip,address
apollonia,kranz,19550921,1955,F,75623,ehrenfried-ruppersberger-weg 577
mona,zaenker,20040122,2004,F,82337,aribert-drub-strasse 420
eileen,hartmann,19891101,1989,F,44148,mangoldstrasse 7
annalena,scholtz,19721027,1972,F,72791,linkeallee 10
ingmar,luebs,20010207,2001,M,98380,steuerplatz 53
vlado,holsten,19740910,1974,M,59600,theresia-stoll-weg 4
jiri,birnbaum,19880811,1988,U,34560,friedemann-graf-platz 60
leif,jacobijaeckel,19491024,1949,M,23344,johannstrasse 64
konstanze,salz,20000826,2000,F,33216,jockelstrasse 72
marietherese,zahnroehricht,19770721,1977,F,93739,kensyring 40
claudius,wulf,20070615,2007,M,71164,sieringstrasse 3
salih,textor,19820125,1982,M,75092,silva-krein-gasse 74
gert,wiek,20060909,2006,M,69196,jungfergasse 948
amanda,weinhold,20020706,2002,F,32944,ramon-hendriks-ring 30
geraldine,wiek,19811028,1981,F,33238,susana-tschentscher-weg 53
nikolaj,winkler,20000702,2000,M,88833,kranzring 33
evelyn,rosemann,19600420,1960,F,94691,ruppersbergerweg 28
erkan,jessel,19670728,1967,M,19718,mendestrasse 55
kaete,ehlert,20061230,2006,F,62659,kallertstrasse 2
ottilie,mielcarek,19830131,1983,F,57771,valeska-preiss-weg 31
heinzdieter,fliegner,20021210,2002,M,30973,henschelgasse 7
magnus,kaester,19520315,1952,M,36342,speerplatz 5
magdalena,hellwigdussenvan,19480401,1948,F,32632,karolina-scholtz-weg 47
conrad,heidrich,19490225,1949,M,41751,fatima-jessel-strasse 15
oskar,gumprich,19750506,1975,M,69211,karl-otto-metz-gasse 36
benno,loeffler,19460518,1946,M,65171,binnerweg 96
nora,hein,19581002,1958,F,47889,elke-bonbach-gasse 1
fatih,eberth,19751223,1975,M,91349,moechlichenplatz 3
hanskarl,junitz,19491011,1949,M,25973,beierring 81
willibald,poelitz,19710209,1971,M,93940,knappestrasse 43
nadja,mosemann,19870709,1987,F,98921,schweitzergasse 534
emmy,pohl,20020929,2002,F,7199,heidrichplatz 1
mirko,stadelmann,20031102,2003,M,10383,doerrplatz 8
berend,wirth,19770807,1977,M,98682,mielcarekallee 7
toralf,wilmswiek,19610316,1961,M,1710,enver-maelzer-gasse 1192
hansgeorg,bauer,20000601,2000,M,56598,erica-eberth-gasse 7
marianne,zobel,19581022,1958,F,27701,melitta-krein-weg 2
radmila,anders,19841006,1984,F,41315,scholzstrasse 6
klauspeter,langern,19600629,1960,M,74451,margrafallee 14
beatrice,oderwald,19690816,1969,F,79568,sibel-koehler-gasse 86
burkard,jessel,19530715,1953,M,15407,heinz-walter-peukert-weg 38
sofia,hornig,19780522,1978,F,11166,sevim-etzler-ring 6
dominic,becker,19740725,1974,M,35997,arzu-otto-allee 77
franzpeter,finke,19810325,1981,M,28690,schweitzerplatz 376
kilian,hendriksmeyer,19970830,1997,M,97172,kohlgasse 53
carmen,juncken,19930710,1993,F,29479,heike-gude-ring 56
mijo,killer,19890522,1989,M,49020,roemergasse 94
margarethe,jaekelschleich,19801110,1980,F,49043,ursel-karz-gasse 30
margita,budig,19781210,1978,F,70585,julie-jockel-platz 60
maxim,heinrich,19470202,1947,M,7353,rosemarie-soeding-weg 12
tomas,wernecke,19571214,1957,M,63748,tlustekallee 37
florentine,holt,19631213,1963,F,85092,dorit-roht-allee 9
janine,fischer,19840420,1984,F,68719,patrizia-wagenknecht-allee 51
loretta,pruschke,19880605,1988,F,31988,kreszenz-otto-platz 67
lilo,wende,19821218,1982,F,75396,ilonka-hauffer-platz 77
grete,wulff,19911229,1991,F,44591,wigbert-jopich-allee 85
clauspeter,werner,19760229,1976,M,65533,hans-karl-doerschner-weg 8
martin,kroker,20030503,2003,M,85542,mudeallee 68
burkard,vollbrecht,20060410,2006,M,95694,matthaeus-conradi-allee 98
elena,harloff,19560522,1956,F,97635,gumprichstrasse 7
undine,mende,19940821,1994,F,42043,gierschnerring 59
wilhelm,juettner,19870427,1987,M,50750,heiderose-kaester-gasse 68
gereon,mitschke,19860814,1986,M,73492,sybille-heinz-gasse 9
josefa,haering,19531030,1953,F,36042,margrit-vogt-allee 7
dietrich,heinrich,19740209,1974,M,41270,beerstrasse 5
hanni,losekann,20020916,2002,F,20298,roemerplatz 41
valerie,jockel,19961229,1996,F,42139,naserstrasse 7
hans,joergzimmer,20000301,2000,M,950,roemerplatz 12
theresia,austermuehlebolzmann,19910120,1991,F,16556,loechelring 80
marzena,juncken,19460929,1946,F,24549,mitschkeallee 71
rose,heser,19651225,1965,F,70971,buttering 78
karolin,birnbaum,19781118,1978,F,46584,doerschnerstrasse 3
katarina,naser,19590322,1959,F,26360,binnerallee 2
eugenia,meyer,19810307,1981,F,31735,ramon-kitzmann-strasse 90
siegbert,beckmann,19700712,1970,M,19497,alfred-gorlitz-gasse 1
karlwerner,dobes,19711211,1971,M,14780,hermighausenweg 155
rotraud,soedingseifert,19480522,1948,F,60536,constantin-riehl-weg 6
engelbert,eigenwillig,19550612,1955,M,10758,hesseplatz 38
diane,stadelmann,19530208,1953,F,97986,dagobert-barkholz-ring 9
pietro,ullmann,19860901,1986,M,45410,franca-stoll-weg 97
mato,schenk,19460810,1946,M,91552,doerthe-juettner-gasse 11
sigismund,roehrdanz,19600106,1960,M,7569,wagenknechtring 2
ursel,herrmann,19741121,1974,F,78217,randolf-oestrovsky-strasse 6
aenne,fliegnerweihmann,19890327,1989,F,6287,adalbert-hellwig-strasse 86
marek,hermann,19500421,1950,M,50399,tilly-berger-ring 4
mareen,kreusel,19901013,1990,F,61663,matthaeiweg 83
lilian,liebelt,19570208,1957,F,72777,staudeweg 6
hildegart,ditschlerin,19840725,1984,U,18017,ercan-heinz-ring 7
malte,kreusel,19670502,1967,M,72972,thiesplatz 29
barbara,koehler,19911122,1991,F,45852,hans peter-krause-ring 80
denise,koehler,19670611,1967,F,96607,waltraut-geissler-gasse 93
marika,seidel,20040110,2004,F,42951,ditschlerinweg 3
ilja,doehn,19931223,1993,M,70710,hessegasse 1
otfried,kreuselhering,19860314,1986,M,83006,geisslerstrasse 18
hanna,mueller,19710708,1971,F,10012,kraushaarstrasse 4
bruni,haase,19640616,1964,F,38461,viviane-oderwald-strasse 1
gustav,schmiedt,19520812,1952,M,31155,adele-hauffer-weg 83
franjo,rosemann,19661011,1966,M,94956,stavros-ehlert-strasse 4
gertrude,kade,19590828,1959,F,65055,kreuselweg 247
linus,langern,19590503,1959,M,15961,truppgasse 652
xenia,henck,20001023,2000,F,96675,mosemannplatz 72
mirella,hertrampf,19680311,1968,F,42375,bonbachplatz 6
ortrun,krause,19520827,1952,F,73100,geisslergasse 8
laila,doering,19560110,1956,F,96687,victor-dietz-ring 62
betti,bruder,19691208,1969,F,41417,geiselweg 15
ole,eimer,19600221,1960,M,16223,drewesstrasse 2
cilli,stahr,20060912,2006,F,7567,hanife-hentschel-weg 66
angelique,kobelt,19800814,1980,F,62177,mark-hoelzenbecher-gasse 3
hans,peterbenthin,19761012,1976,M,92033,ruststrasse 78
cristina,doerr,19980713,1998,F,475,wilmsenstrasse 6
eleonora,bohnbach,20020822,2002,F,21223,apollonia-kobelt-strasse 896
berthold,tintzmann,19640425,1964,M,88991,noackgasse 7
gottlob,franke,19981203,1998,M,99396,loosring 38
genoveva,harloff,19990417,1999,F,85356,seifertweg 39
franco,buchholz,20060202,2006,M,10266,catharina-drub-allee 3
annalena,koestermende,19860802,1986,F,65325,heuserweg 6
milos,lange,19781118,1978,U,12821,wernerstrasse 88
justina,schueler,19601211,1960,F,85259,florentine-margraf-allee 22
waltraut,scholtzaustermuehle,19460219,1946,F,61115,conradiring 20
bertram,naser,19900204,1990,M,89423,andrea-roehricht-weg 38
gabriela,steinbergjessel,19701114,1970,F,26116,reichmannplatz 2
yvette,niemeier,19540421,1954,F,64570,auch schlauchinring 86
reinhold,kitzmann,19510111,1951,M,22583,kreinring 3
michaela,langern,19640903,1964,F,2889,annekatrin-siering-strasse 312
annamarie,ebertdussenvan,20000515,2000,F,91398,junitzweg 6
aldo,juettner,19771115,1977,M,99170,veronica-fritsch-ring 8
clausdieter,hoffmann,19981007,1998,M,8967,beata-hahn-ring 70
constance,thies,19980523,1998,F,56317,cathleen-stumpf-platz 491
ingbert,blochroht,19600328,1960,M,54830,schottinplatz 6
cilly,matthaei,19740630,1974,F,3373,finkegasse 73
horstdieter,klotz,19560910,1956,M,12307,rosestrasse 41
raymund,junitz,20040305,2004,M,44073,weitzelstrasse 10
edith,schmidt,20040128,2004,F,43696,dehmelplatz 25
belinda,scheibe,19900417,1990,F,80578,krausering 25
ilse,werner,19741114,1974,F,6303,jacqueline-thanel-strasse 9
tabea,buchholz,19920703,1992,F,57924,daniele-bien-strasse 475
juliana,jessel,19921004,1992,F,30417,pohlweg 8
goenuel,kuehnert,19530212,1953,F,24071,francesco-huebel-weg 88
hildegunde,lehmann,19880207,1988,F,1010,helmar-karz-platz 16
karin,loechel,19470520,1947,F,98464,ottmar-gute-weg 1101
kazim,wulff,19830303,1983,M,24569,marc-dehmel-weg 4
eckhard,heidrich,19881126,1988,M,52543,dorothee-radisch-ring 8
antonius,rogge,19800330,1980,M,11089,budigstrasse 816
gabriela,mendeloewer,19811225,1981,F,10311,junckengasse 8
hansgeorg,heringbudig,19850501,1985,M,28234,ortmannstrasse 7
sofia,kostolzin,19530826,1953,F,60269,karl-hermann-mentzel-allee 19
leif,foerster,19981102,1998,M,73754,junckstrasse 20
lambert,patberg,19610718,1961,M,48506,karl-ernst-fischer-weg 401
walter,siering,19820321,1982,M,32702,ruppersbergerring 58
marielouise,sontag,19870525,1987,F,64861,warmerring 91
frederic,boerner,20031223,2003,M,61584,olga-ernst-gasse 92
lothar,fliegner,19900315,1990,M,37287,kargering 4
konstanze,bruder,19801205,1980,F,41631,gerold-luebs-weg 1
gerold,finke,19900918,1990,M,48035,karola-jaentsch-gasse 98
nadia,mies,19990825,1999,F,16402,ilija-rogner-platz 6
wolf,stoll,19511119,1951,M,86819,svea-girschner-gasse 2
agnieszka,heuser,19900829,1990,F,72184,damaris-adolph-allee 53
joana,putz,19660327,1966,F,81698,dehmelplatz 4
ilona,eckbauerflantz,19550227,1955,F,67856,hahnring 14
meryem,stiebitz,19930430,1993,F,30360,martina-schenk-gasse 49
theobald,riehl,19710506,1971,M,31839,evamaria-koehler-platz 16
annegrete,schottin,20030330,2003,F,4535,laurenz-koch-allee 5
elfi,wulff,19740108,1974,F,54315,beierallee 16
hanshenning,salzdietz,19540528,1954,M,88242,roskothweg 4
silvana,heydrich,19720531,1972,F,5297,rolf-peter-gumprich-strasse 25
hubertus,zahn,19670402,1967,M,49493,karolin-hess-allee 1
erhardt,knappe,19661217,1966,M,47998,gabriel-loewer-platz 66
kati,fritsch,19900622,1990,F,81624,trappweg 1
hansjoerg,troest,19971219,1997,M,62473,hanspeter-drubin-strasse 9
hanswilli,gehringer,19551003,1955,M,48971,guteallee 5
reni,hentschel,19540423,1954,F,53988,irmingard-jaekel-weg 10
nancy,kranz,19610506,1961,F,75225,thiesring 49
martina,hahn,19470608,1947,F,12143,elisabet-martin-ring 16
christopher,wulf,19660902,1966,M,40710,ladeckstrasse 5
jovan,zorbach,19950412,1995,M,57499,marco-hoerle-allee 6
angela,kabus,19720108,1972,F,12038,muehlegasse 50
tibor,stiebitz,19491022,1949,M,11096,pauline-dietz-weg 3
detlef,meister,19721002,1972,M,93439,margrafplatz 6
stanislav,stolze,20060422,2006,M,54315,hellwigring 45
bayram,seifert,20010407,2001,M,46091,wesackallee 98
leonhard,zirme,19631005,1963,M,261,monica-hauffer-allee 6
hanspeter,fischer,19690212,1969,M,79886,swetlana-girschner-ring 3
jaroslav,huebel,19500214,1950,M,72158,ester-ebert-gasse 6
juergen,greingroth,19700218,1970,U,24829,tamara-geisler-allee 1
giovanna,hecker,19791031,1979,F,20697,ortmannplatz 1
georgine,buchholz,19560930,1956,F,79203,bauerring 73
nikolai,tintzmann,19891003,1989,M,6001,leopoldine-haering-weg 43
virginia,schmiedecke,19891006,1989,F,9660,hoefigstrasse 9
sabri,ebert,19590304,1959,M,56614,ali-foerster-strasse 77
krista,werner,20061225,2006,F,81997,ringring 1
reginald,soedingdietz,19460118,1946,M,40088,lioba-trommler-platz 8
carmela,klemt,19910120,1991,F,47578,finkeplatz 46
hans,josefherrmann,19910303,1991,M,75744,sagerstrasse 20
maritta,kramer,19960119,1996,F,49037,anna-maria-lehmann-ring 30
marielouise,liebelt,19680723,1968,F,49530,roderich-trub-allee 12
thorsten,bolander,20010704,2001,M,93864,bolnbachweg 6
john,cichorius,20030906,2003,M,49194,ullrichweg 14
uli,eberhardt,19660617,1966,U,71266,urs-stumpf-gasse 6
jochen,groettner,19540515,1954,M,86032,joerg-hermighausen-weg 964
claudia,preiss,19730206,1973,F,24030,schmidtkeallee 4
ayse,mude,19570804,1957,U,95677,wesackstrasse 30
sina,binnerplath,20030804,2003,F,75966,eleonore-juettner-strasse 71
edith,schinkedoerschner,19860408,1986,F,54370,linkeallee 32
ottilie,schacht,19640617,1964,F,67728,monja-ritter-ring 74
heinzwalter,bien,19660807,1966,M,38972,zobelgasse 62
mary,auchschlauchin,19630801,1963,U,44906,gerald-zirme-ring 9
tony,geisel,19480308,1948,M,45551,doris-trub-platz 42
zenon,wernecke,19891129,1989,M,35953,geisslerstrasse 58
gertraude,werner,19650212,1965,F,72767,harloffplatz 46
lina,kranz,19980303,1998,F,88975,heringstrasse 8
antonius,bachmann,19740322,1974,M,54414,ernstring 48
vassilios,scholl,20050615,2005,M,40624,sonja-jacobi jaeckel-weg 2
philippe,barth,19551123,1955,M,23709,luzie-renner-strasse 28
suzanne,neureuther,20040511,2004,F,90868,uta-segebahn-platz 4
hedi,jungfer,19951109,1995,F,61655,plathallee 40
jaqueline,weitzel,19620418,1962,F,96648,sauerallee 58
francesca,tschentscher,19840709,1984,F,5813,hermann josef-hoffmann-strasse 1
sophie,trommler,19500527,1950,F,98063,detlev-koester-ring 7
hildburg,tintzmann,19840527,1984,F,26164,isidor-kruschwitz-platz 46
nurten,henck,20020622,2002,F,42365,haufferallee 5
harri,benthin,19550520,1955,M,94680,bluemelplatz 30
leon,graf,19870109,1987,M,53199,johanngasse 33
petra,trommler,19821001,1982,F,80846,roderich-schwital-weg 48
hiltrud,nerger,19911001,1991,F,91722,tintzmannweg 24
wojciech,schulzcichorius,19590223,1959,M,42587,theo-mitschke-strasse 1352
grit,poelitz,19700606,1970,F,13135,sabrina-kramer-weg 64
jonas,scheelgerlach,19641209,1964,M,80332,karzgasse 672
alexa,karz,19940227,1994,F,96611,sabine-pruschke-gasse 1
ottokar,zorbach,19480406,1948,M,88105,zirmestrasse 56
giovanna,eberth,19560611,1956,F,71195,hans-martin-jessel-gasse 79
katy,neuschaefer,19900225,1990,F,52597,foersterstrasse 91
helmuth,schenk,19580622,1958,M,51355,gerlinde-juncken-strasse 6
valeria,schleich,19690131,1969,F,98341,eberhardtweg 4
dirk,drewes,19861214,1986,M,10602,tobias-heydrich-strasse 40
uschi,textor,20011015,2001,F,17628,klotzstrasse 9
benedikt,aumann,19821027,1982,M,12680,annegrete-drubin-platz 27
amir,zimmer,19910118,1991,M,25336,rafael-kraus-allee 6
annelies,rogge,19891204,1989,F,52727,kitzmannplatz 38
elwira,jockel,19790507,1979,F,6355,ludmila-haenel-weg 1
arnfried,hoefig,19690127,1969,M,72622,rosa-huhn-strasse 33
baptist,hentschel,20000403,2000,M,62759,ljubica-anders-allee 30
corina,naser,20070811,2007,F,63500,staudering 852
nadja,scholtzfoerster,19731113,1973,F,67355,vollbrechtgasse 63
hatice,noack,20030629,2003,F,61392,gloria-kruschwitz-ring 51
mercedes,schinke,19741206,1974,F,5955,kuehnertplatz 29
gotthold,dussenvan,19470107,1947,M,58774,gnatzgasse 52
kilian,krein,19770221,1977,M,5572,baehrplatz 3
marleen,lindner,19571119,1957,F,40218,doerschnergasse 26
carola,weitzel,19810902,1981,F,65299,baehrplatz 5
nurten,ehlert,19801117,1980,F,47287,frida-zimmer-gasse 5
swetlana,wirth,19490511,1949,F,72459,hedwig-kambs-weg 4
meinrad,niemeier,19540201,1954,M,23989,lindaugasse 60
anni,stiebitz,19881216,1988,F,62168,binnerstrasse 91
heribert,stiebitz,19710518,1971,M,38085,reichmannring 94
walter,gerlach,19800411,1980,M,63584,hans-michael-gnatz-gasse 64
heiko,hethur,20030128,2003,M,59921,riehlallee 6
nikolaos,faust,19500301,1950,M,92687,kevin-gumprich-ring 74
andreas,wulff,19560618,1956,M,64321,speerstrasse 21
werner,mans,19640512,1964,M,48649,hartungstrasse 19
georg,schmiedecke,19780821,1978,M,19617,birgit-thies-strasse 9
marieluise,weimer,19531030,1953,F,17601,ritterplatz 7
susanne,birnbaum,19560105,1956,F,8123,roskothgasse 47
helma,conradi,20040402,2004,F,30850,hartmannplatz 25
michail,pechel,19930805,1993,M,26016,bohnbachweg 7
isidor,hartmannjungfer,19510507,1951,M,65621,elisa-oestrovsky-strasse 9
folker,vanderdussen,20041127,2004,M,3084,hans peter-wieloch-allee 55
jelena,mude,19800423,1980,F,78668,krista-butte-weg 5
genoveva,gorlitz,19710824,1971,F,59998,hans-henning-troest-weg 3
klaudia,hoefig,19891221,1989,F,57537,mosemannstrasse 7
sibylla,gude,20061002,2006,F,45992,ewa-gerlach-ring 6
hella,junken,19561122,1956,F,63245,mattias-sontag-platz 4
ralf,wesack,19960528,1996,M,54220,ingmar-heuser-gasse 6
lioba,rogge,19570819,1957,F,12306,pawel-langern-weg 3
elfie,christoph,19480624,1948,F,1201,henkallee 98
ditmar,haase,19830919,1983,M,19878,urte-loos-platz 28
rosel,kuhl,20051219,2005,F,18081,harold-kroker-allee 699
othmar,bolander,19700830,1970,M,87483,wielochallee 40
annelene,muelichen,19560117,1956,F,17215,hanno-scholl-ring 6
edeltrud,atzler,19980510,1998,F,71954,francisco-seidel-platz 2
silja,sauer,19700510,1970,F,58982,meral-mielcarek-allee 8
tibor,paffrath,19960410,1996,M,23523,wellerplatz 4
hanns,gude,20010621,2001,M,51753,gunpfweg 855
viviane,haase,19571016,1957,F,69531,neureutherplatz 2
gerti,jopich,19931204,1993,F,6620,domenico-schmiedt-platz 7
berend,heinzkarz,19640306,1964,M,10645,wohlgemutweg 12
erwin,hamann,20030822,2003,M,10535,schusterring 90
flora,klapp,19860518,1986,F,67139,eckehard-reuter-weg 47
valeri,groettner,19670227,1967,M,55248,ehlertring 236
guenther,jopich,19530305,1953,U,80565,gisbert-pruschke-gasse 49
helfried,trupp,19991207,1999,M,90383,rosl-giess-platz 5
vito,jopich,19720726,1972,M,48282,erica-scheuermann-gasse 4
gertrud,anders,19600605,1960,F,5841,berthold-liebelt-strasse 6
carmine,stroh,19490811,1949,M,54133,andres-tlustek-weg 99
hinrich,gehringer,20000512,2000,M,33969,kambsweg 93
burckhard,krause,19750131,1975,M,71844,stjepan-flantz-gasse 5
helga,winkler,19731228,1973,F,53130,schoenlandstrasse 16
meta,krebs,19820517,1982,F,27961,kaspar-zahn-allee 16
alla,dippel,19671208,1967,F,77654,harm-mans-strasse 27
raissa,bolander,19550906,1955,F,66592,sebastian-taesche-strasse 9
irmhild,hofmann,19690821,1969,F,75303,ruppersbergerallee 267
vera,schombertintzmann,19620607,1962,F,15594,vassilios-jopich-weg 4
ingried,buchholzschmiedt,19560702,1956,F,73768,holstenring 96
klauspeter,scheuermann,19920730,1992,M,8509,tlustekgasse 48
antonie,bloch,19710312,1971,F,56163,simona-jopich-allee 705
beata,birnbaum,19990916,1999,F,76797,fabian-graf-platz 33
franka,seifert,19930608,1993,F,80739,traugott-anders-platz 43
clara,schacht,19880301,1988,F,44889,henkallee 60
hedda,plathmargraf,19790930,1979,F,27911,kata-paertzelt-strasse 83
saskia,bien,20060703,2006,F,78811,denny-bender-platz 33
claudius,christoph,19620606,1962,M,66709,stiebitzweg 1
frida,wernecke,19720103,1972,F,12448,ingetraut-hoffmann-allee 1
zoran,fischeroestrovsky,19471015,1947,M,50265,gumprichstrasse 48
sedat,textor,19830509,1983,M,31676,budigring 87
veronica,peukert,19991021,1999,F,27554,sergej-bonbach-weg 6
valeri,zahn,19690511,1969,M,90739,wiekring 87
karlgeorg,gehringer,19730325,1973,M,42649,walter-ditschlerin-allee 81
birte,etzold,19580128,1958,F,37759,tuelay-keudel-gasse 79
fredo,mies,19510702,1951,M,70901,leokadia-etzold-strasse 43
milos,albers,19551106,1955,U,34850,drubinstrasse 63
anastasia,dippel,19640723,1964,F,62151,annelies-bohlander-platz 44
ernst,geisel,20000219,2000,M,90467,helena-mueller-weg 51
sigurd,warmer,19821224,1982,M,93871,stiebitzweg 4
mariusz,rosenow,19920429,1992,M,4353,kaethe-peukert-gasse 8
karlhans,hellwig,20070803,2007,M,80643,heino-beyer-allee 8
pia,jaekel,19730916,1973,F,9992,ullmannstrasse 2
erik,nerger,19690307,1969,M,41743,junckstrasse 127
sarah,neureuther,19480621,1948,F,98664,hillergasse 71
rosalinde,weimer,19710517,1971,F,26865,jesselstrasse 90
reinhart,trubinbinner,19560226,1956,M,82540,kristina-jopich-weg 31
siegmar,klapp,19740614,1974,M,23984,schuelerstrasse 3
annemie,roehrichtdrub,19911125,1991,F,164,baererstrasse 52
magarete,thanel,19960628,1996,F,61027,kraushaargasse 495
rosalie,kruschwitz,20070717,2007,F,86270,rohtplatz 43
william,kambsbinner,19970526,1997,M,21875,hahnstrasse 58
mark,weinhage,19740805,1974,M,56787,ortmanngasse 7
eugenia,misicher,19650322,1965,F,9798,scholzring 917
dierk,cichorius,20030926,2003,M,63676,weimerweg 5
delia,rogge,19981104,1998,F,91203,striebitzstrasse 1
gerlind,thiesboerner,19490115,1949,F,6146,binnerweg 3
klausguenter,hartung,19850513,1985,M,26154,wilmsstrasse 419
kreszenz,hermighausen,19960703,1996,F,98720,jerzy-berger-strasse 1
camilla,schleichhaering,19980530,1998,F,38948,zdravko-jacobi jaeckel-ring 22
wally,eimer,19660505,1966,U,97950,seifertgasse 81
guenter,hoerle,20070525,2007,U,36968,noackallee 3
henri,schuchhardt,19900215,1990,M,95227,roman-herrmann-strasse 646
ingeborg,koester,19950601,1995,F,65178,heinz dieter-schleich-gasse 64
viviane,jaehn,19980408,1998,F,28882,freudenbergerring 1
ingmar,jessel,19471218,1947,M,12594,krystyna-schacht-allee 65
ewald,naser,19840920,1984,M,95828,gudrun-birnbaum-strasse 82
aleksander,mentzel,19781214,1978,M,36682,schmiedeckeplatz 2
hueseyin,weinhage,19630602,1963,M,5683,mangoldring 298
chantal,mies,19990220,1999,F,24409,nohlmansstrasse 3
emil,drewes,19740621,1974,M,95773,finkeweg 8
zeynep,mangold,19870807,1987,F,66985,haeringallee 844
kristiane,budig,19940222,1994,F,62239,bachmannstrasse 3
isabelle,sieringhenk,19890803,1989,F,26096,kobeltweg 916
paulo,roskoth,19730709,1973,M,23805,linkegasse 31
gina,hoevel,19780209,1978,F,40735,steuerallee 3
gert,stolze,19881202,1988,M,68880,patricia-jungfer-weg 26
august,seip,19990718,1999,M,98179,marit-schacht-strasse 65
gilbert,salz,20060504,2006,M,58447,kostolzinplatz 689
lilli,zimmer,19731125,1973,F,96695,gierschnergasse 51
timo,trub,19540801,1954,M,46131,eileen-mende-gasse 32
romuald,binner,19721127,1972,M,21438,jaroslaw-gute-ring 3
mandy,mende,19660408,1966,F,59139,rognerring 6
renato,rogge,19861013,1986,M,3627,loewerplatz 202
klausd,scholl,19720111,1972,M,18486,annelise-junitz-weg 64
sonia,meyer,19531219,1953,F,11596,jens-uwe-textor-ring 12
felix,birnbaum,19540425,1954,M,21716,wilmsplatz 30
heinzguenter,schuster,20030613,2003,M,17287,wilmsstrasse 2
tatjana,fechner,19650531,1965,F,11119,hans-heinrich-gude-weg 67
evelin,hahn,19720809,1972,F,58020,metzallee 3
rosalia,soelzer,19490309,1949,F,51012,kaulplatz 205
anett,stadelmann,19720317,1972,F,18716,scheuermanngasse 4
hardy,maelzerdrubin,19640817,1964,M,3007,hans-wolfgang-linke-ring 43
marc,boerner,20011004,2001,M,85560,mario-jaentsch-strasse 87
rosalia,schuchhardt,19910610,1991,F,64927,vito-hoefig-ring 32
laura,barkholz,19790401,1979,F,8452,krausestrasse 7
betty,horniglindner,19640807,1964,F,54290,wilhelm-rudolph-strasse 91
monika,roskoth,19600625,1960,F,88484,sylvana-gunpf-weg 58
oda,raedel,19560826,1956,F,53948,meryem-noack-weg 213
urszula,gorlitz,19541228,1954,F,12569,gertrud-groettner-ring 281
hildegart,gnatzjunken,19891031,1989,U,76132,vito-aumann-gasse 2
trudel,margrafgute,19810319,1981,F,67496,drewesring 78
beate,hess,19690828,1969,F,53127,sabri-thanel-platz 1040
franzxaver,patberg,19711201,1971,M,27463,elise-jaekel-ring 2
dirk,rohleder,19671011,1967,M,72857,kristiane-herrmann-strasse 22
emil,briemer,19670210,1967,M,68315,hornichweg 27
goenuel,dowerg,20070527,2007,F,1920,claus-dieter-krebs-ring 2
pamela,eckbauer,19590107,1959,F,48594,anto-wulf-strasse 43
pavel,ernst,19750816,1975,M,58373,hoelzenbecherplatz 8
oscar,mueller,19860629,1986,M,94724,schaeferstrasse 9
ilonka,krebs,19871226,1987,F,44749,mahmoud-gunpf-weg 7
inna,schueler,19900706,1990,F,35025,ernststrasse 27
notburga,gumprich,19691223,1969,F,68058,serge-krause-allee 851
sabina,schmidtke,19690326,1969,F,71821,pergandestrasse 6
marko,greingroth,19690627,1969,M,1502,grzegorz-schmiedecke-ring 6
clemens,vanderdussen,19620628,1962,M,479,ehrenfried-eberth-strasse 40
liesa,haase,19670903,1967,F,98763,andrej-cichorius-allee 8
bjoern,carsten,19860523,1986,M,49499,henschelring 37
milica,pohl,19640506,1964,F,5614,heinallee 373
katalin,lorch,19580331,1958,F,41783,gabriel-neuschaefer-allee 3
augustin,keudel,19890125,1989,M,24052,jens-uwe-christoph-weg 64
catrin,kuhl,19510610,1951,F,30304,gnatzweg 7
ekkehard,hettner,19500328,1950,M,83785,mario-roehrdanz-platz 7
susi,boucsein,19800510,1980,F,9404,gunar-lachmann-strasse 7
yvette,thanel,19641209,1964,F,41982,meyergasse 1
hansguenther,junitz,19611024,1961,M,64718,hans peter-holt-strasse 5
annaliese,buchholzbohnbach,20050403,2005,F,52714,hans-dieter-heser-platz 72
faruk,scholtz,19510203,1951,M,14283,steuerring 7
marco,poelitz,19781021,1978,M,20488,troestring 8
ilonka,klemt,20050605,2005,F,38980,mansweg 8
dierk,noack,19960910,1996,M,93051,margareta-steckel-weg 4
ivan,liebeltkusch,19950327,1995,M,27855,jeannine-dehmel-gasse 2
augustin,seifert,20060830,2006,M,33201,salih-heintze-allee 48
karolin,waehner,19900921,1990,F,50836,mariele-reichmann-strasse 7
vinzenz,finke,20040624,2004,M,19097,gerti-stadelmann-allee 4
dina,nohlmansschaefer,19850513,1985,F,6824,hans-helmut-kaester-ring 3
niko,heinrich,19590209,1959,M,84215,bernard-kaul-weg 6
nermin,vanderdussen,19690813,1969,U,59250,weimergasse 671
vadim,johann,19770629,1977,M,18509,wulfring 1
lambert,hendriks,19480103,1948,M,48874,natali-caspar-strasse 7
dimitrios,jaekel,19640417,1964,M,55489,fatih-heinz-weg 8
darius,bien,19680309,1968,M,54539,langering 6
lina,langern,19460720,1946,F,42097,mohammad-trommler-platz 391
marlen,oderwald,20070508,2007,F,19282,dimitri-flantz-platz 4
raik,scheeletzold,19671110,1967,M,94384,tschentscherplatz 67
rosamaria,hoerle,19900509,1990,F,87923,hans-georg-vogt-ring 49
reinhart,klemt,19460913,1946,M,7779,birthe-koch ii-gasse 5
dittmar,schleich,19600830,1960,M,85633,anette-kambs-gasse 4
