first_name,last_name,dob,year_of_birth,gender,zip,address
andré,gnatz,19460612,1946,M,36902,gunter-davids-platz 98
genoveva,eberth,19670402,1967,F,31778,steinberggasse 72
karolina,keudel,19740713,1974,F,69433,hans-patberg-ring 4
peer,hein,19830920,1983,M,78442,achim-zahn-weg 37
krystyna,schuster,19460214,1946,F,90152,gereon-loechel-ring 99
vera,niemeierjuncken,19740104,1974,F,70336,lindauring 86
fatima,kochii,19860204,1986,F,28716,geert-reichmann-weg 96
tilmann,ebert,19901106,1990,M,40636,romana-neureuther-allee 349
albina,rohleder,19540912,1954,F,85634,loechelplatz 94
elisa,ruppersberger,19931101,1993,F,6137,handegasse 8
christiana,flantzweinhage,19510112,1951,F,72967,andy-bohlander-allee 72
alice,barth,19821017,1982,F,55689,oderwaldgasse 75
toni,flantz,19620424,1962,M,95541,carolin-junck-strasse 68
romana,tintzmannschottin,19660923,1966,F,15724,lina-hertrampf-strasse 4
lidwina,eberth,20050812,2005,F,88920,antoinette-stadelmann-strasse 59
heinzotto,wiekgude,19601215,1960,M,47577,preissring 893
sahin,heser,19650727,1965,U,86362,henckring 79
annegret,gumprich,19971121,1997,F,3369,erdmute-scheibe-allee 8
wilma,handereinhardt,20020208,2002,F,97779,irina-keudel-ring 36
ulrich,beier,19501103,1950,M,67845,doeringplatz 3
leander,schmidtke,19841001,1984,M,16745,aleksandra-rosemann-strasse 81
salvatore,hess,19800825,1980,M,77141,suessebierring 57
rosemarie,heinz,19621218,1962,F,19646,boris-liebelt-allee 2
jennifer,tschentscher,19890816,1989,F,37742,drewesweg 8
imre,schleich,19520105,1952,M,87056,haeringring 84
gitta,fechner,19901112,1990,F,6217,weinholdring 70
lore,scholtz,19761228,1976,F,44798,engelbert-seidel-strasse 95
aziz,bohnbach,19630311,1963,M,97367,madeleine-trub-ring 8
hassan,stolze,19570506,1957,M,84912,warmerring 67
ewald,kallert,19931026,1993,M,29845,susann-trupp-gasse 3
janpeter,reising,19520804,1952,M,47072,schuchhardtstrasse 89
leila,seifert,19740413,1974,F,87624,luzia-hoefig-ring 5
reinhardt,dippel,19571014,1957,M,56328,jockelallee 76
hansguenter,zimmer,19670217,1967,M,85291,giessgasse 29
hdieter,biggen,19711221,1971,U,15678,inken-kostolzin-strasse 239
ibrahim,zirme,19790526,1979,M,99556,ullrichweg 4
stephan,geisel,19460920,1946,M,93580,scheelstrasse 5
hilmar,stadelmann,19990128,1999,M,3279,mielcarekring 8
annemarie,stadelmann,19570504,1957,F,33199,grafstrasse 4
hans,peterhoelzenbecher,19970714,1997,M,19947,albrecht-schinke-allee 1
hendrik,mohaupt,19601014,1960,M,3275,lachmannstrasse 97
aynur,weimerfoerster,19830716,1983,F,15736,willfried-salz-allee 52
elena,mans,19901213,1990,F,13379,nancy-kohl-allee 62
louise,mies,19450428,1945,F,88027,anita-werner-strasse 4
claere,etzlerschulz,19500804,1950,F,90994,sonja-heser-platz 56
stefano,carsten,20020625,2002,M,85821,gregor-staude-allee 24
marija,mies,19830205,1983,F,54359,langerngasse 30
dittmar,beier,20011202,2001,M,46685,bachmannweg 46
sibilla,junken,19901125,1990,F,44222,suse-hoevel-platz 342
mahmut,jaekel,19920229,1992,M,84211,loewerweg 3
emil,losekann,19680904,1968,M,69569,hilma-lindau-platz 2
eckhart,fliegner,19810626,1981,M,17405,sibille-weihmann-allee 42
amalia,heydrich,19600719,1960,F,66937,hermann-josef-neureuther-gasse 22
klausdieter,zahn,19970112,1997,M,75701,mosemannallee 5
petar,schweitzerkarz,20060112,2006,M,50540,sandy-jessel-gasse 27
inna,hamann,19711224,1971,F,17261,kochallee 328
andrei,kambsruppersberger,19470304,1947,M,91194,edith-eberth-strasse 8
erdmute,birnbaum,19640323,1964,F,75749,brudergasse 65
kirstin,eckbauer,20050418,2005,F,20278,markus-reuter-weg 8
ivanka,etzler,19920127,1992,F,15523,gutknechtplatz 35
luzia,stolze,20000118,2000,F,52760,ludger-gute-strasse 1
hajo,casparkohl,19780412,1978,M,58308,roselinde-linke-platz 5
friedhelm,wernecke,19821017,1982,M,65094,ilse-stroh-gasse 15
branko,miesnaser,19890130,1989,M,93659,ester-bolzmann-weg 110
antonina,vollbrecht,19611117,1961,F,44605,franco-niemeier-allee 85
babette,misicher,19870802,1987,F,16736,faustplatz 17
yasemin,otto,19950708,1995,F,62467,alfred-saeuberlich-platz 14
hans,peterwagenknecht,20050216,2005,M,51564,waehnerweg 14
ludwig,jockel,19600316,1960,M,80331,schlosserstrasse 6
adina,groettner,19911029,1991,F,61842,hoevelweg 46
patrizia,loewer,19841212,1984,F,54189,wibke-rosemann-weg 97
hertha,holt,19560330,1956,F,36024,geisslergasse 7
antonina,werner,19650513,1965,F,61115,miguel-weihmann-strasse 78
fabienne,schuster,19591006,1959,F,77009,drubinstrasse 68
meinhard,haenel,19670919,1967,M,18935,wendeallee 907
ingmar,zobel,19481111,1948,M,66157,gerold-albers-strasse 380
jennifer,nerger,19780321,1978,F,81345,guiseppe-christoph-platz 8
dana,junk,19711201,1971,F,62429,manja-baerer-ring 2
myriam,langern,19930814,1993,F,72104,ivo-hornich-allee 7
ortwin,reuter,19681223,1968,M,42048,wolfram-etzold-allee 65
nikolai,loos,20051114,2005,M,56400,hans-otto-kensy-strasse 829
ladislaus,berger,19740723,1974,M,79388,vassilios-kensy-platz 72
manja,soelzer,19700204,1970,F,68854,hoerlestrasse 131
dietlind,stumpf,20011005,2001,F,7447,hethurallee 711
wera,kambs,19490630,1949,F,4728,claus-peter-dehmel-weg 911
eckart,cichorius,19450214,1945,M,33185,trappstrasse 49
emma,muehle,19680415,1968,F,34035,hofmannweg 470
philipp,kostolzin,19711103,1971,M,30199,girschnerplatz 6
ruben,schaefer,19590812,1959,M,54161,geraldine-schacht-platz 5
hertha,soelzer,19701003,1970,F,25733,paffrathgasse 130
hajo,mosemann,19960516,1996,M,40228,madlen-birnbaum-platz 6
milka,harloff,19840211,1984,F,42137,jaekelstrasse 53
marialuise,becker,19611113,1961,F,43274,hornigstrasse 24
rosa,stollheinz,19890531,1989,F,32304,adriana-hecker-weg 3
timo,doerr,19611213,1961,M,12521,dippelallee 422
henrike,hoelzenbecher,19550505,1955,F,71578,davidsallee 18
carolin,grafmitschke,19721021,1972,F,24969,saeuberlichplatz 1467
luisa,jacobijaeckel,19950608,1995,F,48505,siegrun-zobel-gasse 30
annemarie,ortmannpoelitz,19801228,1980,F,23508,brita-rogner-allee 28
hanny,hesse,19951212,1995,F,49601,anette-dobes-weg 35
notburga,kaulnaser,20030524,2003,F,98432,schaafallee 8
marielouise,stadelmann,19850109,1985,F,32182,undine-bohlander-allee 41
priska,soelzer,19900704,1990,F,11501,schusterallee 820
wieland,niemeier,19551113,1955,M,46306,neureutherstrasse 557
roswitha,becker,20060520,2006,F,83353,marian-kroker-weg 87
veronica,gutknechtmende,19910404,1991,F,81988,doehnallee 73
luitgard,binner,19501026,1950,F,20221,grein grothallee 30
alwina,loewer,19810323,1981,F,76268,harry-eckbauer-platz 59
leonid,stadelmann,19741015,1974,M,42965,truppgasse 12
christian,junk,20060723,2006,M,9199,beyerallee 5
amir,riehl,19760701,1976,M,66321,haeringweg 95
heinzwilhelm,bonbach,19571121,1957,M,79951,kuhlgasse 5
anneke,hesse,19630615,1963,F,20987,linkestrasse 33
sara,mies,19940915,1994,F,30504,hans-otto-barkholz-strasse 76
drago,bolander,19570319,1957,M,16432,helene-seip-platz 7
yusuf,hoffmannstadelmann,19980203,1998,M,84935,milica-ullmann-allee 17
severin,jaehnplath,19800509,1980,M,65877,geisslerallee 68
ernstotto,schuchhardtkroker,19640806,1964,M,96013,wiekstrasse 1
sepp,hess,19701010,1970,M,22423,vinzenz-stiebitz-strasse 904
arnfried,schlosser,19530521,1953,M,17254,edeltraut-klemt-gasse 20
cetin,schlosser,19691123,1969,U,84101,freudenbergerplatz 78
konstanze,atzler,19820125,1982,F,55856,sieringgasse 49
wilhelm,putz,19631119,1963,M,18789,dehmelallee 1
alma,drubin,19890116,1989,F,8724,killerallee 9
trudel,kobelt,19591222,1959,F,90794,kathrin-paffrath-weg 50
anatol,finke,19990221,1999,M,68761,kramerstrasse 4
philippe,kensyhein,19491006,1949,M,73898,wilmsenweg 35
irma,koehler,19660126,1966,F,84465,hansgeorg-patberg-allee 80
gunar,geissler,19490514,1949,U,49187,katharina-krause-weg 874
greta,weihmann,19820325,1982,F,77329,uwe-hermann-weg 56
ibrahim,atzler,20030320,2003,M,3727,keudelplatz 9
elenore,doering,19470404,1947,F,5160,carstenplatz 12
diana,hornighess,20020904,2002,F,67552,barthstrasse 16
annedore,ackermann,19990518,1999,F,93145,rognerstrasse 7
heidelore,werner,19520217,1952,F,51626,virginia-lehmann-ring 76
swen,gumprich,19880815,1988,M,99400,irmgard-speer-gasse 15
ellinor,muehlescholl,19690718,1969,F,34968,janett-hettner-gasse 9
flora,neuschaeferadler,20011023,2001,F,81108,rosemannstrasse 54
jonathan,freudenberger,19710318,1971,M,47195,eleonore-thanel-allee 90
evangelia,eberth,19600207,1960,F,20315,diethard-mies-allee 51
sylvia,ring,19780226,1978,F,5338,jopichring 12
andrea,oderwald,19710508,1971,F,90954,knut-bluemel-weg 35
rudi,killer,19660522,1966,M,29557,nick-hertrampf-platz 67
tomislav,weitzel,19860427,1986,M,33192,doehnallee 76
annika,rohleder,20040728,2004,F,43656,erdal-koester-gasse 7
swantje,staudekrebs,19790717,1979,F,13097,kaulring 5
joern,mude,19970329,1997,M,98787,sofia-ritter-ring 11
sigurd,graf,19480616,1948,M,59893,birnbaumgasse 637
michail,froehlich,19600327,1960,M,66659,friedlinde-henck-gasse 9
marianne,heidrich,19771121,1977,F,31804,branka-boerner-strasse 64
dariusz,heydrich,19680801,1968,M,21155,linda-girschner-allee 621
nikolaj,holt,19530528,1953,M,24178,holtplatz 11
karlfriedrich,lorch,19750529,1975,M,5734,amalia-margraf-allee 5
reinhold,groettner,19780115,1978,M,27789,aneta-wieloch-gasse 338
kemal,liebelt,19821004,1982,M,94507,alwina-bonbach-weg 56
sarina,junitz,20020623,2002,F,92008,mudeweg 688
sepp,heinz,19740204,1974,M,52147,renato-schmidtke-platz 3
sigfried,mosemannotto,20031215,2003,M,56762,mariechen-fiebig-gasse 226
lisette,scheuermannrose,19720226,1972,F,52873,bohlanderstrasse 3
sandro,riehl,19920123,1992,M,64962,salzweg 18
friedrich,martin,19460508,1946,M,37931,wirthstrasse 1067
heiderose,schinkestolze,19600501,1960,F,7003,kostolzinplatz 6
betty,hauffer,19961004,1996,F,16403,agata-anders-platz 2
hanife,stadelmann,19510131,1951,F,39626,troestweg 68
cetin,ladeck,19510529,1951,U,52595,giessring 40
utz,karz,19461113,1946,M,84858,emilia-weihmann-ring 39
witold,karz,19721101,1972,M,93872,tintzmannstrasse 87
lissy,jopichgutknecht,19910714,1991,F,93447,beata-fliegner-gasse 9
karlhermann,tintzmann,19850701,1985,M,68989,alwine-ladeck-weg 43
sylvana,paertzelt,19541128,1954,F,490,wellerstrasse 82
edmund,hertrampf,19470706,1947,M,25890,daniela-benthin-allee 24
karina,linkeaumann,19860328,1986,F,59069,klaus-juergen-bluemel-ring 706
gerwin,weiss,19561115,1956,M,35883,magnus-baehr-strasse 4
gitte,schoenlandbohnbach,19880424,1988,F,49547,kochgasse 2
karoline,schmidt,19930327,1993,F,76259,doeringstrasse 98
anselm,fritsch,19560128,1956,M,60354,slavica-faust-strasse 49
sylvester,beyer,19651018,1965,M,96424,elizabeth-matthaei-ring 772
hartwig,muehle,20061113,2006,M,74153,kabusgasse 2
zehra,tschentscher,19980826,1998,F,45189,karl-hans-radisch-gasse 1
miroslav,fischer,19620825,1962,M,86136,warmerstrasse 87
inge,niemeier,19881106,1988,F,72375,suessebierallee 8
gesa,riehl,19680326,1968,F,87928,manuel-lindner-weg 80
christof,suessebier,19770603,1977,M,88951,else-herrmann-ring 40
sylvana,schmidt,19450311,1945,F,69644,conrad-karz-weg 29
lars,johann,20070805,2007,M,76264,seipplatz 20
nikolaj,benthin,20050717,2005,M,81594,ricardo-berger-ring 9
krzysztof,johann,19930707,1993,M,11218,hans peter-stumpf-platz 96
ernstaugust,groettner,19630213,1963,M,33790,danny-hethur-strasse 3
oda,wirth,19961226,1996,F,98567,justina-segebahn-strasse 7
roger,mies,19640330,1964,M,67470,mariola-zaenker-strasse 4
ehrenfried,hellwig,19580409,1958,M,63741,schmidtgasse 949
mike,spiess,19950206,1995,M,11280,lindnergasse 6
marvin,schinke,19471220,1947,M,77349,jesselallee 7
christiana,lorch,19980625,1998,F,38467,wesackweg 72
lisette,patberg,19580709,1958,F,5636,stefan-flantz-ring 89
klausjuergen,reising,19820831,1982,M,42309,van der dussenplatz 84
ahmet,boucsein,19530928,1953,M,91184,fritschplatz 6
gerti,hess,19950908,1995,F,98226,gerlachgasse 9
goenuel,gerlach,19751030,1975,F,57934,reisingstrasse 8
kayuwe,trappoderwald,19951222,1995,M,21857,tschentscherweg 6
mercedes,vanderdussen,19950308,1995,F,25544,alexandre-wilms-gasse 94
thoralf,weiss,20000917,2000,M,80037,maurizio-koch-strasse 92
adriane,neureuther,19441031,1944,F,12268,kohlweg 26
sarina,mohaupt,19480820,1948,F,97858,ilhan-weitzel-strasse 41
jolanthe,werner,19910903,1991,F,59057,kurt-jockel-gasse 22
dominic,etzold,19910513,1991,M,53051,riehlstrasse 9
valentina,schuster,19520904,1952,F,47797,marga-kabus-platz 6
uli,beer,19510119,1951,U,45545,matthaeiweg 2
helmut,rogge,20010910,2001,M,74894,piotr-gerlach-allee 663
christian,baerer,19680307,1968,M,14419,hoefiggasse 8
anni,flantz,19480814,1948,F,35982,muellerallee 425
hans,juergenrosenow,20060122,2006,M,47546,drewesstrasse 1060
tomasz,kallert,19901017,1990,M,45768,adlerplatz 6
ronald,roehricht,19991024,1999,M,27249,junitzgasse 96
renate,heuser,20030128,2003,F,43162,kruschwitzring 1
jeannette,schuelerklemt,19590407,1959,F,54288,geislerstrasse 5
thoralf,groettner,19600722,1960,M,22143,beata-schmidt-ring 75
sarina,rose,19911208,1991,F,67056,heckerstrasse 3
eugen,beier,19631227,1963,M,33676,liesbeth-etzold-ring 1
gernot,drewes,19450317,1945,M,43078,clemens-linke-weg 54
tania,wagneretzler,20030402,2003,F,49219,kramergasse 86
vinzenz,luebs,20000623,2000,M,63663,soedingplatz 37
ann,gerlach,19530423,1953,F,29596,fliegnerring 7
dino,stiebitz,19910620,1991,M,95875,dietzstrasse 7
joanna,roehricht,19620423,1962,F,56076,toralf-peukert-gasse 62
vincenzo,etzold,20000229,2000,M,15323,ansgar-schmidt-strasse 4
heinzwilli,muehle,19631009,1963,M,19557,kranzstrasse 3
hansulrich,kusch,19530504,1953,M,32549,seidelweg 26
augustin,moechlichen,19860511,1986,M,39641,hermine-schacht-ring 84
gert,cichorius,19511101,1951,M,33750,zaenkerweg 2
eckhardt,stiffel,19650310,1965,M,91850,bettina-meyer-ring 2
margrit,haenel,19690323,1969,F,80120,magrit-hofmann-allee 2
francoise,wesack,20030501,2003,U,3423,marie-louise-davids-platz 8
vittorio,scholz,19610429,1961,M,12157,kitzmannstrasse 495
kirsten,etzold,19801024,1980,F,96122,kreuselring 16
karlheinrich,mielcarekgroettner,19720620,1972,M,30423,speerstrasse 807
leokadia,poelitz,19851001,1985,F,11650,pergandeweg 11
fanny,stolze,19940804,1994,F,91899,alfons-fischer-strasse 54
otto,kramer,19780121,1978,M,52179,henryk-gertz-weg 9
miodrag,hess,19720609,1972,M,98072,hildegart-huhn-weg 8
peter,poelitz,19930624,1993,M,50008,gundolf-warmer-weg 64
berndt,nette,19451025,1945,M,53260,albina-kraus-gasse 6
elisabeth,biggenschuster,19800626,1980,F,10676,dussen vanweg 44
rosalie,martin,19900109,1990,F,36898,raedelplatz 939
hanseberhard,beier,19841118,1984,M,63777,heckerweg 70
patrick,foersteraumann,19710304,1971,M,58691,segebahnstrasse 73
antonia,weller,19860429,1986,F,9701,poelitzstrasse 50
harm,kallert,19630729,1963,M,31342,schollweg 91
walentina,zirme,19621118,1962,F,7277,christos-kusch-weg 431
timm,gutknechteigenwillig,19511210,1951,M,88901,mangoldring 85
annelene,doehn,19520319,1952,F,79940,trudi-wagner-weg 434
friedrich,froehlich,19670320,1967,M,89185,heinz-peter-loos-weg 22
ines,drubin,20070214,2007,F,52264,kabusstrasse 798
mariele,schweitzer,19570308,1957,F,44861,denny-heinz-allee 927
gregor,bloch,20030111,2003,M,15514,reinhold-trueb-platz 39
emma,schwital,19790730,1979,F,8663,kristian-hellwig-allee 6
yasmin,rosemann,19591008,1959,F,70851,gertzgasse 7
natalie,drubin,19460331,1946,F,15070,heuserring 1043
rafael,knappe,19710818,1971,M,63926,madeleine-wilms-strasse 727
angelique,scholz,19590221,1959,F,69957,mudestrasse 4
irma,budig,19450526,1945,F,96149,diane-junken-platz 27
iwan,vollbrechtmisicher,19771128,1977,M,76964,koesterstrasse 6
ewald,bauerwende,19861108,1986,M,54789,gorlitzallee 131
hannes,fliegner,19850925,1985,M,34408,heinzring 27
johan,kambs,19671122,1967,M,39111,betina-siering-platz 2
dagmar,textor,19870412,1987,F,94779,bienplatz 13
natascha,keudel,19531122,1953,F,39817,beckmannallee 4
georgia,schmiedecke,19720923,1972,F,6423,heinzstrasse 9
felicitas,fischersauer,19840209,1984,F,5740,gesine-seidel-ring 24
meike,albers,19760406,1976,U,75019,rudolph-klotz-allee 6
conny,saeuberlich,20070802,2007,U,69186,heringplatz 1
constance,berger,19890104,1989,F,33917,annette-schuster-ring 6
veronique,dietzhahn,19990513,1999,F,84273,ottogasse 30
cora,ladeck,19871225,1987,F,87998,schusterweg 740
olaf,schuster,20000521,2000,M,24733,anton-heser-allee 1316
hulda,drub,20060204,2006,F,29846,rebecca-dobes-platz 87
kristiane,hahnfischer,19930501,1993,F,241,schmidtkeweg 5
samuel,kobelt,19500528,1950,M,64814,elly-adler-weg 62
marcella,schlosser,20060523,2006,F,83739,tintzmannstrasse 2
bogdan,hoevel,19941001,1994,M,63387,raedelstrasse 3
siegried,dobes,19500721,1950,U,79117,scholtzring 81
elwira,plath,19831125,1983,F,23294,schomberweg 36
daniel,mosemann,19921029,1992,M,95081,paolo-schleich-weg 37
antonie,heidrich,19581125,1958,F,15486,bienring 31
gerhard,hornig,19690609,1969,M,99421,augustin-davids-platz 15
cosimo,ebert,19530330,1953,M,95504,melita-gutknecht-weg 81
bekir,wilmsenwilmsen,20030118,2003,M,14289,joerg-peter-hein-platz 2
marina,hermighausen,19470126,1947,F,22157,arzu-fritsch-weg 299
herma,stey,19690407,1969,F,55977,plathstrasse 6
mohammad,gunpf,20021008,2002,M,56158,dietmar-heydrich-allee 137
patric,vollbrechtherrmann,19550406,1955,M,31736,bekir-stiebitz-weg 1
elke,bauer,20070807,2007,F,7109,jockelring 46
barbara,dietz,19551202,1955,F,89736,beckmannplatz 56
babett,ditschlerinholsten,19791231,1979,F,4395,loosstrasse 35
anton,metz,19700529,1970,M,26559,segebahnplatz 8
margarete,loewer,19720426,1972,F,25041,ottoplatz 322
ingetraut,flantz,19960401,1996,F,74845,stollstrasse 8
edda,schaaf,19711107,1971,F,88358,scheelstrasse 7
salih,zimmer,19931003,1993,M,73479,hofmannstrasse 22
willfried,weiss,19560913,1956,M,31337,anne-katrin-kaester-platz 5
annerose,jesselfechner,19610325,1961,F,37085,hillerweg 7
freia,hofmann,19660221,1966,U,75066,gudestrasse 618
juliana,kraus,19821123,1982,F,14059,oxana-noack-allee 5
wojciech,steckelbolnbach,19661009,1966,M,80646,heinweg 9
wilfried,pergande,19760721,1976,M,58530,silvio-grein groth-platz 17
ercan,stiebitz,19800719,1980,M,48385,hesergasse 5
angelina,doerschner,19890118,1989,F,45426,girschnerallee 9
babette,bolnbach,19911105,1991,F,21966,diana-matthaei-ring 7
hilda,schulz,19990330,1999,F,12242,eberhardtring 27
karlheinz,warmer,19781011,1978,M,54988,jacobi jaeckelweg 17
norma,schomber,19541231,1954,F,95942,jaentschallee 93
liselotte,caspar,19770407,1977,F,15757,bonbachgasse 48
wieland,bien,19471107,1947,M,59982,jaehnallee 47
ayten,blochschulz,19680719,1968,F,24125,bohnbachweg 9
hanschristian,eberhardt,19820630,1982,M,98205,alfred-kroker-strasse 1
natalja,ortmann,19971214,1997,F,23609,magarete-haenel-ring 9
stephen,etzold,19800404,1980,M,79609,viviane-kabus-strasse 18
virginia,stoll,19510512,1951,F,79252,koesterallee 38
guiseppe,weihmann,20000117,2000,U,55135,scheuermannweg 384
maik,hoelzenbecher,19970718,1997,M,30340,poelitzstrasse 8
vincent,langern,20060430,2006,M,43233,karl-hermann-zorbach-weg 33
alexei,schaaf,19761014,1976,M,99580,schinkeweg 86
vinzenz,roht,20020528,2002,M,20238,mohauptstrasse 71
caroline,doerr,19620525,1962,F,97123,jaentschstrasse 271
reinhold,klingelhoefer,19810203,1981,M,22063,kaesterweg 566
hans,juergentrubindavids,19850901,1985,M,74694,sigrid-junken-weg 5
reza,martin,20040704,2004,U,93240,geisslerstrasse 50
corinne,paertzelt,19900627,1990,F,67116,speerstrasse 6
kemal,guteschweitzer,19511208,1951,M,54640,bonbachplatz 6
sibylla,cichorius,20030918,2003,F,78961,ackermannstrasse 66
sigfried,franke,19780523,1978,M,1391,ladeckallee 30
ernest,doehn,19950817,1995,M,65930,jaentschring 62
marietheres,jungfer,19830620,1983,F,48087,swetlana-kraus-gasse 61
amelie,mitschke,19640811,1964,F,46198,drewesstrasse 58
magnus,hethur,19900115,1990,M,591,curt-karge-allee 53
ewald,stiebitz,20030203,2003,M,35143,bernhard-killer-gasse 778
elena,oderwald,19450726,1945,F,50043,waltraut-ortmann-platz 5
gina,wilmsenheydrich,19640125,1964,F,2204,slobodan-killer-gasse 7
aleksandr,zobel,19470610,1947,M,8783,stadelmannstrasse 77
margaretha,junck,19480616,1948,F,3306,annie-hermighausen-platz 9
gertrude,beckmann,19991023,1999,F,18255,peukertplatz 99
birgitta,koester,19570627,1957,F,14458,gerald-hartung-strasse 6
anny,cichorius,20040803,2004,F,97405,schmidtgasse 6
vassilios,ernst,19940903,1994,M,78164,mato-hauffer-strasse 80
daria,trubin,19530623,1953,F,28941,elisa-ritter-weg 80
lisette,scholtz,19841016,1984,F,99630,diedrich-lachmann-allee 5
sandra,rogner,19801024,1980,F,2876,soedingstrasse 6
guido,hoelzenbecherloos,19640102,1964,M,28353,klingelhoeferallee 4
jens,meyer,19890216,1989,M,61479,stumpfstrasse 98
janpeter,fliegner,19870416,1987,M,57246,biggenweg 23
sigismund,steckel,19721207,1972,M,21795,nelli-hoffmann-gasse 6
blanka,baehr,19680102,1968,F,66709,abdullah-stolze-ring 87
marisa,boucsein,19740518,1974,F,44326,ilse-muelichen-gasse 63
gerfried,ditschlerinbriemer,19670812,1967,M,67760,nathalie-groettner-gasse 89
annelies,patbergloeffler,19510101,1951,F,20581,gerlinde-froehlich-allee 418
frederik,wohlgemut,19610528,1961,M,94995,jacobi jaeckelstrasse 56
orhan,trapp,19590310,1959,M,51557,luigi-finke-ring 5
margrit,hoefig,19860119,1986,F,25019,schulzweg 24
zdenka,meister,19970720,1997,F,24044,paolo-huebel-platz 29
dajana,schinkebinner,19590228,1959,F,87612,noackring 44
hildegart,hornich,19461103,1946,U,97482,ehrhard-zaenker-gasse 67
simona,schulz,19481214,1948,F,20098,doehnplatz 9
gundolf,heintzebiggen,19920212,1992,M,75202,arthur-mohaupt-weg 16
maxim,hartmann,19631020,1963,M,21544,apollonia-thies-ring 3
silvio,kade,19441201,1944,M,35438,gunther-auch schlauchin-strasse 946
tuerkan,mueller,19700322,1970,F,39457,lidija-hesse-ring 2
magarete,gierschner,19730319,1973,F,58382,natalja-steinberg-weg 14
louis,atzler,19490702,1949,M,47793,bolnbachweg 8
marieluise,hoerle,19770809,1977,F,88043,alma-van der dussen-allee 25
willibert,reinhardt,19500203,1950,M,91158,albersstrasse 36
mahmoud,junk,19970718,1997,M,54887,schollweg 9
reimer,mende,20000602,2000,M,48983,maximilian-bolzmann-weg 3
hansjuergen,kallert,19970419,1997,M,73982,froehlichstrasse 3
svenja,roht,19830128,1983,F,25489,buchholzstrasse 37
jaqueline,doerschnertroest,19840422,1984,F,81769,holzapfelplatz 31
hansuwe,klapp,20040329,2004,M,15952,elmar-berger-platz 58
urszula,jungfer,19980115,1998,F,73063,schlosserstrasse 21
jennifer,rogge,19520628,1952,F,39752,plathstrasse 29
gerard,warmer,19640211,1964,M,99210,danica-hande-platz 45
birgitta,hettner,20000712,2000,F,84381,anni-grein groth-ring 4
ernst,heidrich,19500612,1950,M,54020,bogdan-preiss-ring 88
agata,walter,20030225,2003,F,81652,fiebigweg 64
markus,beckerwilms,19530310,1953,M,36377,babette-hein-ring 55
reinhard,liebeltkraus,19450911,1945,M,48615,tschentscherstrasse 42
utz,jacobijaeckel,19620418,1962,M,16208,holtallee 87
katja,loeffler,19760603,1976,F,69110,wiekplatz 67
birgitt,loos,19501220,1950,F,65045,hesseallee 97
mariola,gierschnerkuehnert,19520604,1952,F,87065,else-hoerle-strasse 76
fatma,christoph,19740203,1974,F,79155,oswin-mielcarek-weg 8
philomena,roehricht,20040605,2004,F,83075,isabella-wende-gasse 40
gretel,schaaf,19900226,1990,F,11149,ruppersbergerallee 68
iris,holstenjunken,19870909,1987,F,47239,nikolaos-ladeck-strasse 17
wolf,wilmsen,19631224,1963,M,65856,gundel-reising-allee 441
apostolos,loefflerjaentsch,19610410,1961,M,1423,karl-friedrich-wilms-ring 517
jens,klotz,19580601,1958,M,70235,schenkweg 8
ali,weller,19731006,1973,M,97714,ilka-peukert-platz 16
hansjuergen,niemeierebert,20040909,2004,M,62072,heribert-caspar-gasse 5
luzia,jaekel,19480909,1948,F,94471,reisinggasse 375
arthur,schueler,19950526,1995,M,37075,gnatzring 1
ingeborg,biggen,19850913,1985,F,59226,marliese-kranz-allee 74
eggert,dehmel,20060813,2006,M,96876,sina-rogge-ring 451
henriette,neureuther,19521013,1952,F,90498,schuelerplatz 612
rudi,fechnerholzapfel,19940813,1994,M,20827,paul-schottin-gasse 5
aurelia,sorgatz,19731217,1973,F,29526,britt-loechel-allee 99
lia,karge,19620116,1962,F,46337,benthingasse 37
valentine,raedel,19981127,1998,F,94719,ahmed-zirme-gasse 30
mariusz,hahn,19810824,1981,M,55679,irene-haering-platz 37
artur,schaaf,19901207,1990,M,5070,pohlallee 26
hermannjosef,klingelhoefer,19671026,1967,M,51575,handering 516
ute,reinhardt,19770616,1977,F,47790,gnatzweg 6
alla,adolphklemm,19601130,1960,F,79620,guenther-kuehnert-weg 1
mareike,baum,19861227,1986,F,59598,margrafstrasse 89
lieschen,klingelhoefer,19770702,1977,F,20888,wilmsplatz 881
tanja,luebs,19640311,1964,F,7810,dietrich-bauer-gasse 1
vittorio,schlosser,19670323,1967,M,66151,engelbert-pergande-weg 369
jacek,karz,19690127,1969,M,180,tania-paertzelt-allee 79
ottokar,junken,19610207,1961,M,71888,klotzplatz 8
marijan,thies,19670808,1967,M,34361,troestweg 23
dursun,tschentscher,19950217,1995,M,336,nils-mosemann-platz 9
marietherese,steuer,19900713,1990,F,75748,ullmannweg 9
marijan,herrmann,19640525,1964,M,27661,erdogan-holzapfel-platz 1
ulrike,reising,19771019,1977,F,80090,abram-lindner-ring 562
julia,stadelmann,19450110,1945,F,84486,hornichallee 6
miguel,stroh,19890118,1989,M,50450,roy-caspar-ring 32
mona,heinrichkruschwitz,19750910,1975,F,21144,hoerlegasse 207
ljiljana,hellwig,19710212,1971,F,27398,hanno-textor-strasse 9
tomasz,holzapfel,19471204,1947,M,32212,trommlerring 37
doerte,junken,19990811,1999,F,43628,speerallee 54
