first_name,last_name,dob,year_of_birth,gender,zip,address
elsa,roggesegebahn,19830331,1983,F,68927,vanessa-walter-gasse 9
giovanna,beer,19620613,1962,F,59686,inga-jacob-ring 33
hella,klemt,19731121,1973,F,21231,tadeusz-luebs-weg 4
kati,metz,20010325,2001,F,41772,huelya-cichorius-weg 87
joerg,anders,20010227,2001,U,11165,gerhard-warmer-weg 1484
florentine,gorlitzroht,19530130,1953,F,33920,thanelplatz 6
zita,henschel,19631229,1963,F,48491,marius-neureuther-gasse 4
mikhail,ziegertthanel,19660525,1966,M,82336,moritz-geisel-strasse 1
dierk,weimer,20040815,2004,M,23989,pia-wende-weg 24
niko,jacob,19770812,1977,M,59962,kira-weihmann-strasse 93
nuran,pechel,19930905,1993,F,12245,steinbergallee 51
oskar,mueller,20010602,2001,M,14384,flantzstrasse 8
olivia,schweitzer,19860211,1986,F,54376,hahnallee 48
rosl,kroker,19891126,1989,F,6656,wilmsstrasse 8
tibor,adler,19640326,1964,M,86816,sarah-pruschke-platz 1
christamaria,muehle,19490325,1949,F,51308,hans juergen-hesse-gasse 1
gero,heydrich,19460317,1946,M,95288,laurenz-kranz-ring 39
maurizio,kuhl,19650704,1965,M,516,gorlitzallee 67
norman,haenel,19931028,1993,M,19502,guenter-mende-weg 59
ingelore,kostolzin,19650228,1965,F,80549,corinna-anders-gasse 9
natalia,christophmitschke,19940803,1994,F,14617,freudenbergerring 44
edeltraud,vogt,19550226,1955,F,35436,baumweg 8
priska,rose,19750916,1975,F,8566,ditschlerinstrasse 212
christos,weitzel,20031227,2003,M,21064,atzlerring 2
ann,wesack,20070411,2007,F,65195,paul-tschentscher-weg 58
jurij,drubin,19930815,1993,M,14697,jockelallee 12
heimo,kobelt,19890616,1989,M,43501,binnerstrasse 12
aneta,wilmsen,19810209,1981,F,87239,rustgasse 69
swantje,schmidtketrommler,19871228,1987,F,228,anica-fliegner-platz 5
rigo,loechelkrein,19481121,1948,M,87253,magdalena-roehricht-allee 21
heinzjosef,muelichen,19840526,1984,M,64296,emma-baerer-ring 76
andrzej,ritter,19461028,1946,M,90797,christophweg 9
anthony,groettnerschueler,19510721,1951,M,94659,wencke-aumann-platz 145
zdenka,adler,19740213,1974,F,14923,etzlerring 81
mirella,bauer,19970401,1997,F,54938,hertrampfstrasse 72
hermannjosef,kroker,19630325,1963,M,34808,josip-langern-gasse 774
grzegorz,albers,19890224,1989,M,40754,ruppersbergerplatz 998
eileen,schmiedt,19600909,1960,F,33855,knappestrasse 86
geza,jopich,19601221,1960,U,46866,troeststrasse 418
denis,sager,19910216,1991,M,3373,pechelstrasse 92
alan,ackermann,19950903,1995,M,71931,denis-junk-gasse 98
marielouise,pruschkesiering,19820211,1982,F,77295,edgar-juettner-gasse 5
karlaugust,dippel,19450727,1945,M,70166,ingetraut-schaaf-ring 1
tilman,hoerle,19491210,1949,M,12516,scheuermanngasse 475
hatice,graf,19850615,1985,F,25312,weimerweg 92
silja,eimerschueler,19780530,1978,F,75817,muellergasse 628
claudia,haase,19870617,1987,F,78957,neuschaeferallee 181
gerdi,jockel,19690807,1969,F,50027,pruschkering 6
xenia,koch,19500521,1950,F,24142,conradiring 122
bettina,dietz,19460125,1946,F,59008,giessplatz 2
gottlieb,kuhl,19700509,1970,M,73628,biggenplatz 52
heinz,stollullmann,19990710,1999,M,95699,frauke-wieloch-allee 90
sigismund,krebsmaelzer,19721213,1972,M,14628,gorlitzweg 51
kasimir,ritter,19660412,1966,M,92685,fabian-baerer-platz 393
grit,schaefer,19710710,1971,F,15724,maria-reising-platz 36
evelyne,auchschlauchin,19581207,1958,F,25466,siegbert-dehmel-gasse 3
caterina,wagner,19930614,1993,F,49940,friedhilde-heydrich-ring 6
jonas,jacobijaeckel,19611004,1961,M,76063,biggenweg 28
nikolas,eigenwillig,20051105,2005,M,19743,jonas-ziegert-weg 85
hanshermann,giess,19760325,1976,M,8224,swen-loeffler-platz 4
kata,bolander,19670621,1967,F,96351,carstengasse 86
meinhard,wilms,19960522,1996,M,84462,benno-bolnbach-ring 2
inna,sontagplath,19680122,1968,F,9528,jaekelweg 130
guelay,haering,19830221,1983,F,30243,jessica-birnbaum-weg 46
henryk,noack,19620110,1962,M,46237,casparstrasse 97
gaby,haering,19910323,1991,F,9049,charlotte-seidel-allee 9
hansdetlef,paertzelt,19610410,1961,M,62339,patrick-boerner-weg 8
sylvana,bolzmann,19770521,1977,F,30207,scholzring 7
resi,eigenwillig,19510812,1951,F,81644,ewa-taesche-strasse 70
anna,seidel,19610125,1961,F,4204,krista-ullmann-gasse 1
joergpeter,johann,19691021,1969,M,72663,handeweg 647
maximilian,pechel,19550615,1955,M,31666,atzlerring 87
carlo,haenelkuehnert,19750403,1975,M,34679,barthgasse 79
friedbert,dippel,19850622,1985,M,10820,vanessa-roht-platz 2
silvester,plath,19550816,1955,M,57968,loosring 965
polina,hess,19810228,1981,F,68505,margrafstrasse 774
annemie,sager,19611211,1961,F,13854,veit-waehner-weg 99
victor,baum,19781227,1978,M,8854,beatrice-sorgatz-allee 61
sophie,kraushaar,20041107,2004,F,41495,clemens-drewes-allee 63
veit,weinholdjuncken,19840517,1984,M,86760,violetta-luebs-ring 59
birgit,gnatz,19630331,1963,F,17839,hansjuergen-rogge-gasse 6
astrid,trueb,19871130,1987,F,51276,spiessallee 3
ilonka,loewer,19500303,1950,F,25123,wendegasse 3
sigurd,heidrich,19890412,1989,M,67924,leni-etzler-gasse 91
theresa,sauer,19990824,1999,F,2647,sigmar-thanel-gasse 26
emmerich,scheibe,19900806,1990,M,70857,friedl-jopich-weg 67
helga,ullrich,19471215,1947,F,28692,gunter-loechel-gasse 54
mona,rohtbohnbach,19980524,1998,F,1292,zimmergasse 99
lieschen,textor,19920413,1992,F,86835,rosemannstrasse 39
daniele,thanel,19801012,1980,F,16787,werneckeplatz 7
sylvia,klingelhoefer,19510101,1951,F,66612,bernhardine-hermann-strasse 4
karolina,raedel,19841223,1984,F,43640,irmgard-schlosser-allee 3
roswitha,mans,19980424,1998,F,79148,aysel-bohlander-weg 53
luzia,budig,19850711,1985,F,16774,celal-kitzmann-ring 19
heiderose,bohnbach,19780110,1978,F,83906,schmiedeckestrasse 52
julius,eberth,19511110,1951,M,37135,gerlinde-matthaei-allee 901
gilbert,schottin,20050618,2005,M,8275,betti-rose-strasse 8
beatrix,stumpfackermann,19621025,1962,F,63843,thiesweg 69
agatha,schmidtke,19750629,1975,F,15531,tintzmannweg 7
elwira,nerger,20070715,2007,F,64357,rosenowallee 9
marietta,koch,19821202,1982,F,3286,seifertgasse 98
woldemar,kramerdehmel,19911004,1991,M,51823,karoline-gunpf-weg 5
vinzenz,textorkeudel,19810222,1981,M,11708,ann-kathrin-krebs-ring 83
magret,misicher,19890113,1989,F,9034,herma-weinhage-platz 3
udo,nohlmans,19970418,1997,M,12413,scholtzallee 89
alice,klappetzold,19490405,1949,F,84805,junitzring 4
josephine,pohl,19680616,1968,F,4959,leonardo-stolze-platz 392
sieglinde,hoffmann,19881212,1988,F,11981,katerina-krause-platz 3
hdieter,pohl,19730518,1973,U,78274,carl-weiss-ring 43
alexei,killer,19891018,1989,M,19277,kochgasse 7
lissy,boucsein,19460920,1946,F,47955,kobeltgasse 9
rico,knappe,19510622,1951,M,87999,hethurweg 4
romana,meister,20050127,2005,F,77121,heidrichstrasse 5
willi,keudel,19980113,1998,M,55414,jaroslav-bachmann-allee 62
tilly,budig,19560505,1956,F,68054,biggenring 89
georg,haenel,20040201,2004,M,21236,leonore-patberg-platz 2
salvatore,kuhl,20020327,2002,M,85109,aleksandra-hein-platz 29
karlfried,mueller,19671227,1967,M,73411,thilo-hoevel-platz 28
hansjoerg,karge,19470911,1947,M,67666,marianna-krebs-strasse 4
karlotto,beier,19520420,1952,M,41417,jobst-heintze-platz 31
meinolf,hess,19820124,1982,M,13256,raedelweg 974
fredo,schuster,19630810,1963,M,19019,schleichstrasse 37
georgia,schoenlandspeer,20030510,2003,F,17728,mansallee 785
ernest,kobeltwilmsen,19620128,1962,M,77513,rosi-geisel-allee 653
olga,steinberg,19741124,1974,F,13518,briemerring 29
veronica,auchschlauchin,19591119,1959,F,51853,ferdi-henk-platz 83
arnold,oestrovskywernecke,19981112,1998,M,64224,weitzelallee 7
benjamin,buchholz,19630517,1963,M,97269,hermighausenplatz 23
giovanna,niemeier,19590821,1959,F,49377,antonino-roehrdanz-weg 88
undine,boucseinehlert,19670418,1967,F,4412,else-hendriks-gasse 58
eva,adolph,19951215,1995,F,84431,eberhardtplatz 29
wilhelm,stadelmannullrich,19970603,1997,M,2141,davidsstrasse 29
pirmin,hornich,19660813,1966,M,38884,kreszentia-reising-allee 38
tadeusz,beer,19930824,1993,M,87096,neureuthergasse 95
gisela,koesteradler,19850629,1985,F,66559,seipstrasse 59
manfred,beier,19950907,1995,M,65997,riehlstrasse 90
ditmar,sontag,19940307,1994,M,62488,gereon-kraus-ring 7
wolfruediger,wielochschottin,20030708,2003,M,85912,vollbrechtplatz 3
paulheinz,ernst,20010226,2001,M,47124,drubweg 95
maren,eigenwillig,19961101,1996,F,67144,wohlgemutplatz 5
theresa,kramernette,19760909,1976,F,61089,margita-wesack-platz 744
jelena,oestrovsky,19770122,1977,F,89921,harri-hettner-platz 6
alban,stiffel,19790402,1979,M,50291,stahrring 53
erdogan,baum,19570308,1957,U,42680,geisslerplatz 5
hubertine,hertrampf,19710415,1971,F,37565,rohlederplatz 67
roy,kusch,19970505,1997,M,99397,roskothplatz 29
petar,thies,19460504,1946,M,45802,kathrin-ruppert-allee 8
alicja,binner,19781016,1978,F,70239,mentzelplatz 889
franz,josefstiebitz,19910730,1991,M,42336,pohlweg 6
susanne,schwital,19821215,1982,F,53099,karla-stoll-gasse 31
alexa,weinhageauchschlauchin,19450706,1945,F,82769,atzlerstrasse 3
meinrad,segebahn,19861116,1986,M,88469,pohlweg 2
katarina,etzler,19470711,1947,F,89329,grzegorz-eimer-gasse 246
eckart,schmiedecke,19760808,1976,M,74516,heike-ring-weg 41
heinzpeter,fliegner,19570820,1957,M,35139,sofie-schuster-gasse 3
hilde,beerackermann,19661217,1966,F,18748,atzlerweg 37
jacqueline,christoph,19870609,1987,F,55174,schuchhardtring 35
jakob,atzler,20020714,2002,M,36895,sabina-bruder-strasse 56
milena,jockel,19451013,1945,F,66084,torben-lindau-strasse 17
claas,schachtgeissler,19891008,1989,M,94398,bienring 2
wilhelm,herrmann,19690502,1969,M,38512,stumpfstrasse 68
wigbert,loewer,19621114,1962,M,49814,kreszenz-mohaupt-allee 633
aleksandr,juettnerfechner,19781112,1978,M,85196,schulzring 39
hajo,scholzhornig,20070428,2007,M,49140,gesine-gerlach-ring 17
ekaterina,beer,19560501,1956,F,74481,leonie-hartung-strasse 67
dora,greingroth,19871021,1987,F,47422,luzia-weiss-ring 259
enrico,hofmann,19730404,1973,M,91272,marica-hiller-allee 30
carmela,jaekel,19630212,1963,F,50737,ansgar-scheel-platz 41
engin,dietz,19880104,1988,M,10052,wulfring 85
helena,heser,19800218,1980,F,54125,dippelstrasse 69
margarethe,hellwignerger,19530919,1953,F,81318,willi-lindner-allee 663
janko,nette,19650531,1965,M,40769,van der dussenstrasse 31
jaroslav,girschner,19751112,1975,M,88897,truppplatz 9
kamil,junck,19690114,1969,M,62429,claire-linke-gasse 21
hansalbert,kraushaar,20060722,2006,M,86605,helene-hoerle-weg 75
monika,warmer,19690608,1969,F,93144,gunpfallee 53
wanda,freudenberger,20040608,2004,F,20308,schollstrasse 69
olav,nette,19890709,1989,M,21868,hartmuth-flantz-weg 464
lilli,eckbauer,19500509,1950,F,63350,wendeallee 674
lotte,kensy,19650326,1965,F,91373,kraushaarstrasse 7
tina,walter,19770910,1977,F,24660,franziska-soelzer-strasse 693
clarissa,tintzmann,19680722,1968,F,15346,reinhardtgasse 80
lisbeth,karz,19470218,1947,F,45396,felicia-kensy-weg 5
alexandros,stolze,20051125,2005,M,72930,jopichplatz 6
rupert,seidel,20020625,2002,M,7419,seifertweg 733
denis,lindner,19491221,1949,M,54709,beckmanngasse 7
elena,kramer,19810107,1981,F,34902,krebsallee 8
chantal,buchholzjungfer,20020907,2002,F,31898,hettnerring 269
heidi,froehlichstoll,19511213,1951,F,95916,neuschaeferweg 7
jakob,heidrich,19590221,1959,M,54311,zahnstrasse 116
ralf,wulff,19460126,1946,M,42363,roemergasse 266
esther,heinrich,19680620,1968,F,92809,kensystrasse 56
sylvana,dehmel,19820424,1982,F,99839,andersallee 2
arif,boerner,19581001,1958,M,55537,carmelo-gotthard-weg 5
rosalie,kochii,19610129,1961,F,84506,beckergasse 46
volkmar,etzold,19641109,1964,M,41619,alfons-neuschaefer-ring 9
dursun,reinhardt,19590209,1959,M,2284,lothar-reising-weg 39
vinko,gude,20030224,2003,M,33709,haufferstrasse 200
alwine,adolph,19560624,1956,F,39307,paulo-junck-weg 49
thies,rosenowhecker,19441103,1944,M,67560,werneckering 81
magda,koehler,19841107,1984,F,84342,olaf-budig-allee 5
jolanthe,mentzeljungfer,20010620,2001,F,46326,speerstrasse 81
serpil,holt,20030328,2003,F,84605,drubstrasse 43
muharrem,kargeetzold,19871019,1987,M,28738,jovan-karge-weg 94
zoltan,bolzmann,19890829,1989,U,13654,sandra-rudolph-allee 1
jolanda,naser,19540318,1954,F,53932,kuehnertplatz 33
doreen,kranz,19550213,1955,F,74573,haufferring 46
julian,jaehn,19800326,1980,M,44397,hoffmanngasse 9
enno,wiek,19710509,1971,M,57403,linkestrasse 3
albert,werner,19460613,1946,M,49566,henni-paffrath-platz 83
niko,weimer,19771110,1977,M,1506,diedrich-roehrdanz-ring 214
elizabeth,suessebier,19441108,1944,F,11420,sandro-berger-weg 413
martha,roemer,19441213,1944,F,85154,yasmin-wilmsen-gasse 1
ingeborg,bohnbach,19570512,1957,F,82548,roman-sauer-gasse 88
zenta,siering,19881108,1988,F,47288,roehrichtstrasse 55
meta,eimer,19730302,1973,F,53326,herbert-ullmann-ring 1334
saskia,jacob,19751124,1975,F,93403,tilo-hamann-allee 8
florentine,pohl,20030130,2003,F,86465,schusterstrasse 793
gordana,eckbauer,19580708,1958,F,23779,gudestrasse 299
diane,krause,19890714,1989,F,11780,mitschkestrasse 2
wilhelmine,ruppersberger,19610604,1961,F,92182,hans-ulrich-luebs-gasse 1
immo,stoll,19590703,1959,M,87675,hans-juergen-henschel-allee 8
stephanie,steinberg,19820729,1982,F,24253,holstenstrasse 12
arnold,rohleder,19830602,1983,M,27227,steven-schueler-strasse 31
evangelia,bauer,19790821,1979,F,79903,yasmin-eberhardt-ring 1
hilde,ruppersberger,19731228,1973,F,63773,krebsring 5
reinald,tlustek,19660616,1966,M,36269,suekrue-paertzelt-weg 15
bayram,krein,19760918,1976,M,47538,alice-ehlert-strasse 1
valentine,butte,19711213,1971,F,27938,laura-hoelzenbecher-ring 2
imke,matthaeikarge,19541116,1954,U,99902,ralf-dieter-holsten-gasse 4
siegbert,greingroth,19600927,1960,M,26395,kargeplatz 4
sigrid,schuchhardt,19591029,1959,F,34458,knappegasse 50
christoph,jaehn,19920906,1992,M,82216,lehmannallee 2
grete,beier,19560209,1956,F,40498,austermuehlestrasse 12
cosima,hesse,19960306,1996,F,59561,hornigstrasse 48
gerhild,meyer,19880910,1988,F,66780,bonbachweg 3
daria,mosemann,19680929,1968,F,82845,alice-schomber-gasse 916
mario,zimmer,20040512,2004,M,17759,striebitzring 65
annalena,stolze,19820520,1982,F,86511,adina-schmiedt-gasse 2
margitta,haering,19500707,1950,F,83565,wilfriede-fliegner-ring 24
wera,jopich,19571003,1957,F,12412,hasan-baerer-allee 5
anneli,segebahn,19520130,1952,F,92552,kohlallee 71
bernfried,krause,19700528,1970,M,23185,cilly-siering-weg 84
elvira,heinrich,20040923,2004,F,16804,adriana-luebs-strasse 8
anica,huebel,19540601,1954,F,40081,edelgard-mans-platz 81
antonino,oestrovsky,19550722,1955,M,21966,pruschkeallee 9
emilia,sager,20050319,2005,F,48019,elmar-hethur-strasse 5
elisabeth,kaester,19840608,1984,F,43202,neuschaefergasse 15
clara,ackermann,20001028,2000,F,33191,jacek-gutknecht-gasse 3
paul,schaaf,20030731,2003,M,1711,gotthardweg 1020
nada,drub,19740515,1974,F,51167,vadim-scheuermann-weg 33
ladislaus,hendriks,19881103,1988,M,72439,heuserplatz 536
mesut,lehmannlehmann,19990903,1999,M,59762,herlinde-ullmann-platz 3
hermannjosef,wilms,19641105,1964,M,24789,carina-fechner-allee 7
mareile,hornig,20000525,2000,F,21211,paul-ritter-platz 92
janpeter,reinhardt,19780904,1978,M,62393,lore-weinhold-allee 2
karin,junk,20040624,2004,F,34911,stumpfallee 9
zdenka,nohlmans,20010721,2001,F,31603,ahmad-salz-ring 6
albina,schottin,19970729,1997,F,1707,miroslav-kraushaar-allee 5
raymund,davids,19991105,1999,M,94369,mohauptstrasse 2
christina,kroker,19650831,1965,F,96241,beierstrasse 73
erna,dehmel,19670319,1967,F,24222,kuschstrasse 316
viviane,mentzel,19780504,1978,F,42763,harloffring 29
henny,ackermann,19970824,1997,F,22840,victoria-aumann-gasse 6
hartmuth,beckmann,19750116,1975,M,6805,kochring 39
ottokar,tlustekeckbauer,20010222,2001,M,41090,kaulallee 33
sandor,keudel,19580901,1958,U,73629,anika-mitschke-strasse 49
karlotto,wiek,19660427,1966,M,6277,linda-jungfer-platz 93
kristian,eimer,19770731,1977,M,9253,sebastiano-seip-gasse 31
alan,jessel,19641205,1964,M,8168,roerrichtring 75
thekla,lehmann,19991107,1999,F,84241,geislerweg 28
wieslaw,kuhl,20001018,2000,U,89897,rosa-maria-nerger-allee 6
edward,mohaupt,19620424,1962,M,42571,sontagweg 878
elizabeth,langern,19701102,1970,F,41437,natalie-ruppert-gasse 388
dominik,hendriks,19931012,1993,M,96529,salzstrasse 4
klausjuergen,dehmel,19701001,1970,M,7038,franz-peter-wiek-platz 8
eva,baerer,19680812,1968,F,92017,strohweg 2
rolfdieter,heinz,19990327,1999,M,47980,hellwigstrasse 476
helma,aumann,19571210,1957,F,52569,loni-loos-gasse 40
henri,hermann,19460617,1946,M,83692,gotthilf-kusch-gasse 5
gerfried,geisler,19570118,1957,M,14334,attila-neureuther-gasse 313
danny,linke,19700310,1970,M,43482,mirjana-eckbauer-weg 6
thomas,heintze,19590713,1959,M,5793,hethurstrasse 72
wera,pieper,19871020,1987,F,19225,rotraut-hesse-platz 25
rouven,trub,19470624,1947,M,97769,riza-stahr-ring 43
laura,hesse,20020626,2002,F,78692,rosita-sauer-weg 73
hakan,schmiedt,20000609,2000,M,45130,barkholzstrasse 30
edmund,flantzkrein,19730917,1973,M,12359,neureutherweg 82
ottilie,gnatz,19541205,1954,F,35536,friedhold-fechner-strasse 8
dennis,wagenknecht,19530126,1953,M,15277,helfried-kruschwitz-platz 94
liliane,scholtz,19480704,1948,F,36711,dowergring 2
henryk,geisler,19630418,1963,M,71986,heinstrasse 82
christopher,hiller,19900518,1990,M,84216,erik-junk-platz 1
richard,mueller,19870708,1987,M,58441,wesackplatz 26
valerij,scholz,19710221,1971,M,61976,urs-schinke-weg 573
hansmichael,karge,19960330,1996,M,84497,haasestrasse 86
karlfried,zobeleimer,20070805,2007,M,93138,hans-josef-krause-ring 10
elsbeth,soelzer,19970610,1997,F,87074,zofia-bruder-ring 29
freddy,walter,19930209,1993,M,64705,cordula-dussen van-weg 71
natalie,schleich,19970523,1997,F,30470,annegret-zobel-ring 8
thorsten,jacobijaeckelwohlgemut,19921022,1992,M,97201,scheuermannring 653
ricarda,haering,20050317,2005,F,69926,jaqueline-seip-platz 31
wolfdieter,soelzer,20000110,2000,M,24901,walterstrasse 37
janos,doehn,19740909,1974,U,55155,gerfried-adler-allee 20
steffen,doerschner,19730528,1973,M,94009,kranzweg 96
magdalena,putz,19551104,1955,F,24587,kruschwitzstrasse 472
nikolaj,pechel,19621021,1962,M,30095,heydrichring 1209
karlheinz,harloff,20030909,2003,M,24995,william-schleich-strasse 42
eugen,weihmann,19610603,1961,M,86422,hellwigring 23
hanswilli,segebahn,20011113,2001,M,47691,ahmad-wagenknecht-ring 54
jacob,patberg,20031118,2003,M,52314,micha-loewer-strasse 31
gerard,wagner,19590508,1959,M,49451,jens-winkler-gasse 784
hedda,wernecke,19970214,1997,F,24140,kostolzinplatz 87
alwin,henk,20060603,2006,M,35054,roggeplatz 89
guenther,pechel,19700828,1970,U,37974,weihmannstrasse 259
henning,johann,20020728,2002,M,76963,edeltraut-tschentscher-allee 15
eckard,zahn,20050313,2005,M,57768,adalbert-stiebitz-weg 92
sabri,schomberbaerer,19670614,1967,M,99542,hanne-mielcarek-platz 83
konstantin,beier,19820312,1982,M,11537,bolanderweg 1
sigrid,baum,19860408,1986,F,43154,seipweg 7
florian,ebert,19570918,1957,M,80964,hauffergasse 9
natali,hoefigbecker,19660603,1966,F,47016,stephanie-klemt-weg 47
juri,mitschke,19490524,1949,M,70607,rose-marie-huebel-allee 39
alan,roerricht,19760806,1976,M,77782,bernhardine-lehmann-ring 77
nelli,hoefig,19980820,1998,F,23660,udo-heser-weg 50
steve,gutknecht,19890911,1989,M,39928,murat-kambs-gasse 96
ramazan,putz,20040211,2004,M,32583,doerte-steuer-gasse 1
rabea,schulz,19780507,1978,F,12986,keudelstrasse 672
rose,schmidtke,19581015,1958,F,47418,andy-austermuehle-allee 3
irmtraud,bluemel,19441027,1944,F,39809,huhnplatz 9
wiltrud,schleich,19851212,1985,F,9140,krokerplatz 31
claire,binner,19950118,1995,F,25157,thaddaeus-hess-ring 3
ludwina,noack,20030113,2003,F,15269,oestrovskyweg 16
sigmund,zobel,19551219,1955,M,81143,geiselstrasse 57
agata,patberg,19670416,1967,F,50999,alfred-jockel-weg 34
katarina,fliegnergirschner,19591226,1959,F,65792,reuterring 26
emine,martin,19840303,1984,F,91558,frieder-bien-weg 95
tatiana,benthin,19690917,1969,F,17763,svetlana-wesack-platz 90
antonios,fiebig,20030910,2003,M,30896,udo-gertz-allee 986
helen,schinke,19960714,1996,F,27445,krokerstrasse 9
fredi,davidshering,19641212,1964,M,23610,kristian-taesche-strasse 4
britt,rust,19910920,1991,F,59456,dagobert-pergande-platz 7
thomas,jaentsch,19591213,1959,M,23134,irmtraut-kranz-ring 3
imke,rosenow,20050505,2005,U,83394,soelzerweg 93
eggert,roht,20060410,2006,M,14887,czeslaw-noack-allee 26
mathilde,schleich,19630820,1963,F,18493,staudering 44
hasan,junk,19830520,1983,M,77366,heinz-gerd-hess-gasse 72
inge,buchholz,19831023,1983,F,50876,konstanze-vogt-ring 3
cemil,steuer,19840620,1984,M,94430,birgitta-gnatz-ring 5
janette,hornich,19560907,1956,F,24445,annerose-gumprich-strasse 60
jutta,schoenland,19780927,1978,F,95031,liebeltallee 58
gerta,juettner,19870526,1987,F,97244,selim-doerr-ring 6
gretl,gehringer,19800605,1980,F,45060,joerg-reuter-gasse 90
karljuergen,jungfer,20061102,2006,M,19509,berend-christoph-strasse 6
agatha,misicher,19511215,1951,F,56312,weinholdring 850
albrecht,dobes,19611213,1961,M,32752,heino-schaaf-platz 5
fabian,kreusel,20030309,2003,M,53575,dippelweg 9
tania,stadelmann,19651117,1965,F,46481,fischerstrasse 6
theodor,aumann,19560228,1956,M,30959,hethurallee 637
stephen,bolzmann,19990414,1999,M,87325,beckmanngasse 88
klauswerner,vogt,19490611,1949,M,17705,schweitzerring 9
alfredo,buchholz,19850615,1985,M,39967,monica-maelzer-weg 65
urban,baehrhoffmann,19910423,1991,M,84041,goetz-tschentscher-ring 30
halina,hoefigniemeier,19481201,1948,F,2817,kochallee 3
korbinian,kensy,19860620,1986,M,36867,cord-thanel-allee 94
erwin,krebs,19920417,1992,M,75856,wielochweg 6
gabriella,vollbrecht,19810427,1981,F,50828,kabusgasse 74
hansguenter,speer,19810407,1981,M,54216,erdmute-caspar-platz 8
isabelle,jaehn,19880922,1988,F,67700,senta-koch ii-strasse 921
baldur,doering,19891028,1989,M,68353,hans-joerg-jaekel-allee 58
kira,kreusel,19720606,1972,F,62839,johannallee 428
tassilo,albers,19620907,1962,M,30746,christa-vollbrecht-gasse 1010
celal,heidrich,19960316,1996,M,9025,mehmet-gute-platz 2
josé,haenel,19800304,1980,M,97413,eberhardtstrasse 6
gerlind,eigenwillig,19490122,1949,F,98711,gretl-benthin-weg 83
franzxaver,giess,20060304,2006,M,62698,haenelgasse 23
anthony,boucsein,19530203,1953,M,2757,ilona-ackermann-platz 755
nadin,junk,19491122,1949,F,3912,junckenring 4
traugott,lindau,19611220,1961,M,65267,henkring 2
diethelm,froehlich,19750109,1975,M,77466,jonas-reichmann-gasse 9
michelle,lindner,19551009,1955,F,22938,hahnallee 1
kirsten,rohleder,19571115,1957,F,67802,angelique-butte-platz 32
corinne,paertzelt,19590817,1959,F,40987,trappgasse 65
gotthard,nette,19760706,1976,M,92616,teresa-krause-weg 7
erwin,ullmann,19570227,1957,M,21009,bolzmannstrasse 64
katy,bolnbach,19610207,1961,F,74178,guiseppe-hartmann-platz 56
otfried,beer,19980609,1998,M,87846,attila-striebitz-ring 63
patric,schmiedt,19640723,1964,M,30488,jolanthe-kraushaar-strasse 740
carmine,krebs,19660522,1966,M,92025,holstenstrasse 93
jonas,weimer,19830413,1983,M,63070,wulfstrasse 32
hansgeorg,tlustek,20041214,2004,M,67461,ernst-august-bien-gasse 653
marianne,haering,19690901,1969,F,94552,marie-luise-cichorius-strasse 1
ewa,hermannkoch,19471225,1947,F,96146,heuserweg 158
birgitta,wernecke,20070208,2007,F,87084,tomislav-hess-allee 46
rudolph,holsten,19500113,1950,M,50056,hofmannallee 76
bernhardine,junk,19850505,1985,F,51141,jens-kraus-platz 43
korinna,paffrath,19880825,1988,F,23716,klaus-dieter-gude-platz 5
ralfpeter,reisingroehricht,19601201,1960,M,84957,marek-heuser-allee 8
eugenie,pieper,19781009,1978,F,77898,ebertallee 53
ada,waehner,19860804,1986,F,71229,foersterweg 423
wenke,caspar,19710615,1971,U,68673,ortmannring 30
marius,cichorius,19700504,1970,M,39195,klaus-juergen-trapp-weg 2
walli,weinhage,19970626,1997,M,10226,huhnplatz 8
gerta,stroh,19540616,1954,F,52640,hanna-hauffer-gasse 9
volkhard,giess,19531112,1953,M,83162,iris-hande-weg 3
meinrad,jungfer,19770220,1977,M,79605,apostolos-mueller-strasse 62
gebhard,bachmann,19550106,1955,M,13226,schuchhardtring 56
orhan,adolphwohlgemut,19630418,1963,M,61212,georgia-mude-gasse 9
oskar,fischer,19910617,1991,M,57013,krausestrasse 29
faruk,kraushaar,19850227,1985,M,58832,warmergasse 3
till,greingroth,19711009,1971,M,74905,edmund-fliegner-gasse 83
joerg,beyer,19940302,1994,M,94595,barkholzring 3
evangelia,zahn,20021108,2002,F,44466,judith-doerr-gasse 2
heinzwalter,jockel,19730105,1973,M,13863,wohlgemutgasse 8
bernadette,kuhl,19520209,1952,F,46006,frankeweg 34
leon,lange,19490123,1949,M,45755,mohauptplatz 38
igor,hertrampf,20000423,2000,M,30789,oestrovskyplatz 31
mirco,bruder,19450602,1945,M,77087,nettegasse 6
steffen,haase,19610507,1961,M,26609,mariana-lehmann-strasse 11
henry,bolzmann,19791130,1979,M,64433,nadja-drub-gasse 483
burghard,weiss,19981124,1998,M,88690,lidwina-weimer-platz 79
tina,soelzer,20040819,2004,F,32733,sylke-junitz-allee 3
aenne,faust,19570415,1957,F,98620,max-hecker-ring 85
mariola,haase,19760204,1976,F,40218,vinzenz-ortmann-allee 49
hansmichael,ladeck,19460902,1946,M,55906,almuth-staude-allee 7
ruthild,linke,19620915,1962,F,86966,maria-grein groth-ring 5
alf,schacht,19651230,1965,M,38736,ringallee 97
ingrid,barkholz,19620821,1962,F,65505,roman-ladeck-allee 67
