first_name,last_name,dob,year_of_birth,gender,zip,email,phone,address
Kristian,Killer,19470529,1947,M,90473,girschnerjanet@web.de,0382113071,Linkegasse 3-5
Walter,Dobes,19500725,1950,M,74174,bohlanderbaldur@gmx.de,+49(0)9366741344,Tintzmannstr. 4/7
Antonietta,Thanel,19971107,1997,F,47922,loewerluciano@yahoo.de,+49(0)9385272452,Trude-Ring-Gasse 57
Wenke,Zahn,19480702,1948,U,02322,pgeisel@yahoo.de,+49(0)2110808859,Lehmannstraße 15/11
Heinz-walter,Mans,19740324,1974,M,45043,romuald79@gmail.com,+49 (0) 6769 039936,Raisa-Faust-Platz 854
Franca,Van Der Dussen Beng,19990316,1999,F,35381,andreykuhl@gmx.de,03418 15382,Lambert-Ring-Gasse 4/5
Marek,Lehmann,19490712,1949,M,08466,hertrampfjoerg-peter@gmx.de,(00303) 31086,Wulf-Seifert-Allee 38/89
Nikola,Jüttner,19720318,1972,M,91569,bhermighausen@aol.de,(04863) 578031,Anneliese-Gehringer-Platz 1402
Sevim,Rosenow,19650318,1965,F,28780,qharloff@web.de,0125344364,Birnbaumweg 20
Franca,Wilmsen,19860420,1986,F,01603,nmende@gmx.de,+49(0)9900 84156,Dorle-Löwer-Allee 4187
Lisa,Klemt,19980906,1998,F,97997,snohlmans@gmail.com,0049749996,Killerplatz 3-5
Nadia,Keudel,19690419,1969,F,56993,dietlindebutte@web.de,(01462) 32620,Hubert-Ernst-Gasse 2-8
Mercedes,Walter,19971030,1997,F,61848,sonja74@web.de,+49(0) 194240652,Seifertallee 2989
Anne-marie,Gute-gunpf,19810611,1981,F,71754,kzobel@aol.de,+49(0)5716396497,Lorchallee 8/3
Kamil,Karge,19941231,1994,M,90797,hertrampfgisa@web.de,04572798901,Ehrentraud-Graf-Gasse 4-3
Felizitas,Pieper,19490119,1949,F,68122,linkeramazan@gmail.com,0249438326,Junkplatz 9
Gerhild,Knappe,19940601,1994,F,01001,lena23@hotmail.de,+49(0) 974139287,Fechnerstraße 97
Sedat,Reising-auch Schlauchin,19540426,1954,M,62771,hanno86@aol.de,+49(0)4256 117906,Steuerplatz 9
Nils,Bolnbach,19450427,1945,M,36447,hrogge@gmail.com,01688 46773,Bianka-Albers-Gasse 930
Klaus-werner,Wirth,19610407,1961,M,74509,margrafsiegmund@gmail.com,03985 481651,Monja-Wohlgemut-Allee 68
Bernward,Siering,19660413,1966,M,59706,hans-hinrichpaffrath@gmail.com,02363 256081,Inken-Förster-Ring 2-7
Valentine,Karge Beng,19640611,1964,F,83174,alma48@yahoo.de,(01477) 042502,Losekannplatz 9997
Mirjam,Tröst,19531217,1953,F,31980,januszhermann@aol.de,(08144) 707971,Wilmsengasse 4/6
Sylvie,Heidrich,19820130,1982,F,66617,hans-wolfgangdrewes@gmail.com,(02712) 77182,Beergasse 1
Enrico,Schwital,19880207,1988,M,14834,speercaecilie@hotmail.de,0196019215,Scheuermannring 2472
Gerard,Dussen Van,19540418,1954,M,74548,hjohann@gmail.com,(06793) 24711,Wulffweg 5-3
Karolin,Matthäi-kramer,19620915,1962,F,20329,rebekkafaust@hotmail.de,+49 (0) 7989 493145,Toni-Niemeier-Straße 8-1
Liesbeth,Beer,19711024,1971,F,63219,aurelia30@yahoo.de,00416 52185,Iwona-Spieß-Platz 3-1
Lucia,Henschel,19610629,1961,F,07679,anna-marieschulz@hotmail.de,(00131) 98891,Zdenka-Römer-Platz 1-2
Arndt,Hesse,20040820,2004,M,73913,loeffleredward@googlemail.com,+49 (0) 5659 421588,Lindnergasse 53
Cynthia,Misicher,19600123,1960,F,93895,muharremladeck@yahoo.de,+49(0)5756422333,Fredo-Hering-Ring 73
Dorit,Ullrich,19770525,1977,F,80248,hornichwilli@googlemail.com,+49(0)4551 437441,Paul-Gerhard-Gehringer-Gasse 170
Jeanette,Huhn-heser,19980726,1998,F,09028,weigenwillig@hotmail.de,+49 (0) 9577 118226,Milka-Kroker-Weg 567
Beate,Albers Beng,20021020,2002,F,91917,birgereberth@hotmail.de,+49(0)7254 111072,Martin-Kruschwitz-Ring 7
Alois,Dippel,19920312,1992,M,55789,froehlichtobias@hotmail.de,02013 902211,Haeringstraße 8/8
Helmtrud,Mielcarek,20041119,2004,F,37059,gudrun51@aol.de,+49(0) 508850363,Eberthring 51/92
Sigurd,Rose,19860911,1986,M,27325,noackmagrit@hotmail.de,+49(0)9751075264,Tina-Mans-Weg 208
Elisa,Vogt,19540320,1954,F,92758,gesche84@hotmail.de,(02092) 44429,Ritterring 82/48
Antonina,Barkholz-adler,19450226,1945,F,62182,annaliesejungfer@gmx.de,+49 (0) 2848 820574,Rörrichtgasse 3-9
Wieslaw,Juncken,19950707,1995,U,29182,ozimmer@hotmail.de,+49(0)9332595724,Kathi-Gotthard-Gasse 4780
Mechtild,Margraf,19900201,1990,F,02530,swetlana63@hotmail.de,+49(0)3541 164974,Hellwigring 53/43
Isabella,Finke,19991214,1999,F,44751,leigenwillig@yahoo.de,08393 387614,Alessandro-Klotz-Allee 3
Lotte,Sontag-birnbaum,19630323,1963,F,71873,waltrud26@hotmail.de,0663677977,Drewesring 1/8
Hans-uwe,Cichorius-metz,19741001,1974,M,50038,hoerleedeltraut@aol.de,+49(0)3769460070,Fernando-Mans-Gasse 262
Geza,Döhn,20020823,2002,U,62385,nergercornelia@hotmail.de,+49 (0) 0127 715460,Karla-Noack-Gasse 8412
Carolina,Geißler,19450608,1945,F,82421,ibaehr@gmail.com,02762 112753,Fritz-Trubin-Gasse 87/76
Kay-uwe,Täsche-junken,19920812,1992,M,61063,magdalenefinke@yahoo.de,+49(0)2885 191615,Sontagring 30-90
Ludwig,Wagenknecht-köhler,19550118,1955,M,35230,huebelmalte@gmx.de,08021 38679,Sebastiano-Döhn-Platz 9976
Paul-heinz,Krebs,19560508,1956,M,83437,zwagner@gmx.de,+49(0)1886 013889,Mathilde-Plath-Platz 9/4
Krystyna,Reichmann,19870409,1987,F,35051,noackkarolina@aol.de,05976 41453,Leonore-Linke-Allee 9-1
Ansgar,Eigenwillig-bärer,19551108,1955,M,11829,gerard52@web.de,+49(0)2616 74176,Fiebigstraße 2
Ferdi,Freudenberger,19540112,1954,M,51649,hanspeterring@hotmail.de,09566 76320,Henkplatz 9
Joachim,Atzler,19671114,1967,M,15278,koch-iimaximilian@yahoo.de,08351 76962,Burkhard-Beer-Weg 27-18
Ehrentraud,Kraushaar-scheuermann,19890608,1989,F,15248,kreinsibylla@web.de,+49(0) 728762165,Wagnerstraße 8826
Norbert,Scheibe,19620402,1962,M,72455,fliegnerwolf-dieter@aol.de,09896 69852,Pruschkegasse 9-1
Laila,Klotz,19770523,1977,F,01395,abram58@googlemail.com,+49(0)2018 59038,Paffrathstr. 9/4
Ewa,Trub-rudolph,19900527,1990,F,57628,dhoffmann@yahoo.de,(09488) 130797,Sibylle-Striebitz-Ring 98/88
Heike,Beyer,19940417,1994,F,69260,jhiller@aol.de,0808435695,Bärerallee 0
Fadime,Röhrdanz,19550822,1955,F,43929,heinz-gerd99@yahoo.de,0966505963,Aldo-Mohaupt-Allee 72/69
Urszula,Hornig,19610514,1961,F,09867,loretta14@googlemail.com,02488 828008,Heserring 22
Rolf-peter,Hänel,20051223,2005,M,11320,meryemvogt@hotmail.de,05900844558,Marcel-Wilms-Ring 4-3
Henriette,Täsche-kuhl,19671016,1967,F,84150,udojopich@hotmail.de,06527 51791,Claas-Carsten-Weg 11
Luka,Riehl,20040404,2004,M,31876,johannanaser@hotmail.de,+49(0) 668877234,Oliver-Harloff-Straße 7
Elsbeth,Herrmann,19980405,1998,F,39502,mangoldcindy@googlemail.com,02506 039536,Sylvia-Pruschke-Gasse 21-84
Franjo,Holsten,19790619,1979,M,00561,guelay89@yahoo.de,+49(0) 777265901,Neureutherstr. 1144
Amir,Mitschke,19820113,1982,M,48588,kreszenz47@aol.de,09991 856013,Frank-Peter-Stoll-Straße 74
Ahmet,Spieß,19741007,1974,M,88806,haeringedelgard@gmx.de,0963082085,Klotzweg 4
Jasmina,Röhrdanz,19700902,1970,F,97774,heikebaehr@gmail.com,(04965) 64610,Loosallee 5619
Marie,Pieper,19601121,1960,F,53801,hannchensauer@gmx.de,+49(0)0366649726,Austermühlestraße 35/61
Vitus,Zirme,19741111,1974,M,58256,hermannyasemin@hotmail.de,(03374) 841299,Kobeltgasse 4
Jessika,Ullrich,19851111,1985,F,46701,elisabet39@yahoo.de,+49 (0) 0187 709104,Resi-Drewes-Ring 485
Eva-marie,Gertz,19590820,1959,F,47992,knappedunja@gmail.com,+49(0)5477 587146,Gerlind-Becker-Weg 61
Dietmar,Hertrampf,19470129,1947,M,14743,petra50@aol.de,+49(0)6813604195,Boucseinring 9/3
Kenan,Mende-klotz,19860220,1986,M,08653,scheibeannelene@gmail.com,+49 (0) 7724 395657,Schaafstraße 85/75
Roland,Kobelt Beng,19870713,1987,M,24782,gottharddaniele@web.de,+49 (0) 3444 526754,Rosemannallee 88
Kai-uwe,Karz,19991213,1999,M,16722,nhethur@gmx.de,+49(0)3799 96984,Denny-Geisler-Weg 84-61
Anne,Hövel-martin,19611207,1961,F,16463,margaret76@hotmail.de,+49(0)1979991209,Pia-Oestrovsky-Ring 5/7
Anka,Barth,19580729,1958,F,23451,mechthild57@web.de,+49(0)7963 435585,Brita-Aumann-Straße 9
Nicolaus,Boucsein,19801102,1980,M,65833,bmosemann@web.de,0016942435,Erika-Lehmann-Straße 4/3
Jerzy,Mentzel,19441008,1944,M,94675,bolanderjurij@gmx.de,+49(0) 176481739,Herwig-Koch II-Platz 5/1
Thorben,Zimmer-drewes,19710326,1971,M,00048,strohtony@web.de,+49(0) 859152154,Zahnring 8622
Albert,Putz,20000420,2000,M,64981,wojciechdavids@yahoo.de,01224 862452,Ludger-Liebelt-Allee 3/1
Wolf-dieter,Heinz,20061209,2006,M,05242,ostumpf@web.de,+49(0)1757964534,Pedro-Mülichen-Platz 5-6
Nikolaus,Carsten,19471129,1947,M,05714,edithabenthin@aol.de,(04965) 35571,Xaver-Meister-Platz 1605
Regina,Thanel,19470616,1947,F,38667,harloffjohann@web.de,04453474725,Eberthstraße 74
Ann,Ladeck Beng,19940415,1994,F,88333,zbiggen@googlemail.com,06889 48041,Sieringallee 5/8
Marisa,Henschel,19691112,1969,F,86898,carlalehmann@web.de,02333 807952,Annegret-Häring-Allee 8/8
Kira,Juncken,19880523,1988,F,40326,lilianewilmsen@web.de,00542811756,Ingolf-Speer-Weg 48/10
Eugenie,Heuser,19770527,1977,F,22290,clausjunk@hotmail.de,(07551) 91791,Piotr-Weihmann-Platz 6-1
Alwin,Rohleder,19840829,1984,M,51649,roggemadlen@web.de,+49(0)9885559199,Juan-Krebs-Platz 27-10
Henriette,Gude,19520813,1952,F,96498,sigismund63@aol.de,06416 835464,Gießgasse 64-30
Anneliese,Zänker,19771112,1977,F,42006,immobolander@gmx.de,04645 81204,Tlustekstraße 5208
Reinhardt,Davids-wulff,19730628,1973,M,74089,nzobel@gmx.de,+49(0) 275889325,Haeringallee 2/1
Rudolph,Gehringer,19590201,1959,M,44202,liesapatberg@yahoo.de,0106745029,Julian-Killer-Gasse 3/6
Darko,Weimer,19680808,1968,M,22009,qseifert@web.de,08795 393089,Kensygasse 3/7
Pauline,Kraus,19660308,1966,F,25120,heimobolnbach@web.de,(07287) 29025,Lena-Schacht-Straße 5-4
Bela,Seidel,19490809,1949,F,53257,bolzmannjoerg@googlemail.com,+49(0)3186712607,Urte-Mälzer-Ring 328
Kristin,Gnatz,19950124,1995,F,59122,ingetraudmies@hotmail.de,07764 39804,Hans-Ludwig-Schlosser-Platz 89-84
Danuta,Karz,19930405,1993,F,92849,irmaladeck@gmx.de,0904170793,Vogtstraße 0
Mahmut,Dehmel,19730612,1973,M,32442,adalberteberhardt@gmx.de,+49(0)8314353377,Adelgunde-Klapp-Platz 7-9
Metin,Becker,19910815,1991,M,16207,blochhendrik@googlemail.com,+49(0)5555 126344,Diana-Adolph-Weg 6
Dora,Barth,19720203,1972,F,91689,niklasrosenow@gmail.com,(02805) 475276,Nils-Kallert-Ring 40-50
Fabienne,Linke,19721002,1972,F,79421,annelorejohann@gmx.de,+49(0)0806 28792,Conny-Schmiedecke-Straße 0
Franka,Geisel-pechel,19550831,1955,F,34001,dgude@aol.de,+49(0)2805085291,Heinzallee 1
Greta,Pieper,19990111,1999,F,54815,gbaum@web.de,+49(0)2753 611282,Rena-Dietz-Platz 60-56
Uwe,Kraushaar-winkler,20010707,2001,M,22435,ute83@googlemail.com,+49(0)7806230018,Erdogan-Kensy-Platz 6804
Auguste,Lübs,19531221,1953,M,44532,tstriebitz@hotmail.de,08715030680,Langeallee 4/7
Alessandro,Bauer,19750812,1975,M,25497,goenueldavids@aol.de,+49(0) 685078403,Luigi-Trommler-Allee 62
Alexandros,Nerger,19841208,1984,M,18368,nstoll@aol.de,03864 37970,Rüdiger-Börner-Platz 97
Othmar,Scheibe,20031203,2003,M,74648,artur82@aol.de,+49(0)6742 200216,Marie-Theres-Schenk-Allee 6138
Vitali,Wagenknecht,19560205,1956,M,86164,gkrause@gmx.de,(06485) 459326,Hans Josef-Jüttner-Platz 23
Luka,Blümel,19530213,1953,M,34939,nbriemer@yahoo.de,+49(0)5156 78732,Fritschweg 7627
Milan,Schleich,19650422,1965,M,81904,rritter@gmx.de,05016 20395,Reinald-Schulz-Ring 82/63
Olivia,Benthin,19640206,1964,F,53381,wielochgiuseppina@googlemail.com,+49 (0) 4037 529701,Sandor-Kitzmann-Platz 3-8
Detlef,Schomber,19580523,1958,M,83369,plathgerhardt@yahoo.de,+49(0)6259 72495,Heinrichring 33/76
Wibke,Mentzel,19910506,1991,F,87356,yhuhn@gmail.com,+49(0) 297942515,Textorallee 82
Andreas,Junck,20031209,2003,M,48668,dianabluemel@yahoo.de,+49(0)6089 604393,Mechtild-Scholl-Ring 21-99
Dragica,Hornich Beng,19820507,1982,F,85514,delia17@hotmail.de,07350 248302,Aumanngasse 9-9
Valeri,Heydrich,19760401,1976,M,38531,detlef99@yahoo.de,+49(0) 781388905,Ilias-Höfig-Ring 60/52
Rigo,Vogt,19541205,1954,M,79191,nadia58@gmail.com,(03392) 69948,Mülichenweg 51
Cora,Römer,20020913,2002,F,81171,eggertheintze@gmx.de,+49 (0) 9553 455564,Zobelallee 8
Carmen,Roht,19470201,1947,F,14934,haraldhamann@hotmail.de,+49(0)0970 712071,Süßebierstraße 5-4
Ingried,Pohl-seifert,20060109,2006,F,56631,sibel05@hotmail.de,(08091) 01487,Jäntschgasse 64-38
Marie,Pölitz,19530814,1953,F,57669,hansgeorg99@aol.de,(05719) 64964,Gorlitzring 0
Julie,Schottin,20060731,2006,F,58109,willyklotz@web.de,07814 93714,Selim-Ullrich-Allee 47
Utz,Röhricht,19500912,1950,M,33914,pbender@yahoo.de,03320 316864,Junkstraße 68-86
Maria-theresia,Thies,19820426,1982,F,97976,burkhardtkade@hotmail.de,+49(0)2288 977127,Bachmannring 72-92
Dogan,Weinhage,19710114,1971,U,64944,rwirth@gmx.de,+49(0) 545871943,Corinna-Köhler-Ring 1194
Heiko,Jungfer,19830311,1983,M,53255,bschwital@googlemail.com,(09529) 07397,Koch IIallee 4-9
Concetta,Hettner,20011016,2001,F,65597,bsiering@gmx.de,+49(0) 941422645,Nergerstr. 6/2
Lorenzo,Käster-ring,19560512,1956,M,54850,enginruppert@googlemail.com,+49(0)9090 331326,Dussen vanallee 374
Anka,Rogge,19460208,1946,F,65455,jeannette65@aol.de,+49(0)2416682217,Rosalie-Ditschlerin-Straße 7-2
Hubertine,Steinberg,20020112,2002,F,34031,rdrub@web.de,+49(0) 736600839,Steckelstraße 5-3
Berndt,Bolander,19730208,1973,M,63929,liebelttatiana@web.de,+49(0)9844463749,Textorstraße 6-4
Ariane,Schinke Beng,20031126,2003,F,88623,mloeffler@hotmail.de,+49(0) 415114872,Ramona-Fröhlich-Ring 70
Hanne-lore,Ullmann,19520330,1952,F,70242,aynurbirnbaum@hotmail.de,(08793) 48807,Warmerstr. 43-93
Hans-erich,Dobes,19710126,1971,M,99469,qhermann@gmx.de,07589248126,Oxana-Dippel-Straße 3
Ellen,Oderwald,19841126,1984,F,43388,mschuchhardt@yahoo.de,+49(0)5602 28076,Heinzweg 21-28
Ingetraud,Finke Beng,19890515,1989,F,32199,mirconeureuther@gmx.de,09329 23549,Gitte-Bolander-Platz 79-95
Nicole,Finke,19490107,1949,F,89947,milka16@hotmail.de,07056232941,Marc-Biggen-Straße 3/7
Halil,Kraus,19500530,1950,M,53144,agnes20@gmx.de,(09682) 931579,Roseweg 90-52
Jonas,Weinhage,19491205,1949,M,14418,doeringhans-michael@aol.de,00894 85347,Patricia-Jüttner-Weg 15/97
Mirko,Bohnbach,19451205,1945,M,78635,keudelhans-detlef@gmx.de,+49(0)4998807549,Gunda-Wirth-Ring 9-1
Chantal,Wesack,19660710,1966,F,14982,omatthaei@web.de,07410395048,Gerta-Misicher-Ring 8047
Nuran,Winkler-heintze,19450521,1945,F,98978,burckhardwaehner@web.de,06592 810031,Lidia-Reinhardt-Ring 970
Edelgard,Becker,19940622,1994,F,08779,cichoriusyasmin@aol.de,0467923689,Henriette-Drubin-Gasse 5/1
Christian,Hörle,19511104,1951,M,29341,ahendriks@googlemail.com,+49(0)4603550059,Ana-Siering-Weg 48-52
Gabor,Mülichen,19470423,1947,U,73262,maricabarth@gmail.com,+49(0)4695016675,Undine-Tlustek-Weg 9
Hans-bernd,Losekann,19670830,1967,M,95816,carstennohlmans@googlemail.com,06457 459011,Sina-Heidrich-Gasse 5
Hans-walter,Hermann,20010626,2001,M,58998,stefanierenner@web.de,(08229) 854481,Striebitzplatz 5/9
Anika,Henschel,20070130,2007,F,62262,scheuermannherbert@yahoo.de,+49(0)4467 459096,Heidrichplatz 16
Magdalene,Fechner,19890620,1989,F,33776,idrub@aol.de,+49(0)0378 619763,Steyallee 2486
Egbert,Trommler Beng,19840205,1984,M,48463,truebkatalin@web.de,(02411) 94814,Briemergasse 59/68
Marija,Zänker,19530303,1953,F,76848,herwigkoester@gmx.de,06668 086495,Gisa-Kohl-Weg 94-83
Tim,Birnbaum,19631207,1963,M,18349,lieselotte11@hotmail.de,+49(0)1527 54692,Fiebigstraße 6
Frithjof,Putz,19850904,1985,M,47860,dietlindmans@gmx.de,07981547930,Zirmeallee 2/7
Tamara,Scholl Beng,19530825,1953,F,99196,estroh@googlemail.com,+49(0)4107 73699,Karl Heinz-Hendriks-Allee 9
Regine,Rogner,19610603,1961,F,97396,iragehringer@gmail.com,(09246) 20276,Natalja-Geißler-Weg 51
Lena,Trüb,19940522,1994,F,62591,sylvia19@googlemail.com,08246112536,Heinrichstraße 8/7
Liesbeth,Steckel-striebitz,19821107,1982,F,81177,segebahnfriedo@googlemail.com,+49(0)3092 41772,Centa-Stiebitz-Gasse 65-29
Piotr,Lübs,19890120,1989,M,45266,bhenschel@googlemail.com,0272679034,Jochen-Warmer-Ring 2-4
Mirja,Rogge,20050212,2005,F,89522,cheinrich@yahoo.de,0065627801,Lisette-Rose-Platz 255
Agnes,Heser,19850504,1985,F,47847,herwigkraushaar@web.de,+49(0)2750 75660,Kabusplatz 2741
Sigurd,Lindner,19710526,1971,M,01624,sjuettner@hotmail.de,+49(0) 766287492,Weimerallee 4-1
Annett,Harloff,20060913,2006,F,61327,fechnersabine@hotmail.de,+49(0)9666 311051,Alex-Klotz-Allee 8140
Karina,Meister-haering,20050607,2005,F,35566,anthonyweihmann@web.de,09350878457,Centa-Dörschner-Platz 6/2
Adam,Barth-ring,19790207,1979,M,23714,mkostolzin@gmx.de,06108988726,Frida-Jungfer-Platz 20
Margareta,Vollbrecht,19910718,1991,F,76494,gottfriedhahn@web.de,+49(0)4101 46405,Kenneth-Margraf-Straße 4/8
Siegried,Kroker,19630709,1963,U,00883,walteralmut@web.de,+49(0) 593456853,Kreinweg 1
Anka,Schwital,19740623,1974,F,28567,sfoerster@web.de,+49 (0) 0754 829534,Matthäiallee 5-9
Phillip,Tlustek,19650913,1965,M,96539,lernst@hotmail.de,+49(0) 030856609,Sibel-Kambs-Straße 512
Emma,Klotz,19521206,1952,F,63518,ehande@yahoo.de,02937124976,Alexej-Baum-Gasse 1246
Mesut,Bolnbach,19880615,1988,M,58067,ajessel@web.de,+49(0) 170284704,Louise-Drewes-Platz 49-13
Mirja,Hartmann,19750721,1975,F,46451,yusuf98@gmx.de,00271 99091,Haaseallee 28
Myriam,Döhn,19590302,1959,F,69036,erdmute25@web.de,(03145) 115785,Felicia-Vogt-Ring 7
Hedi,Schulz,20030704,2003,F,98349,cstaude@yahoo.de,(07204) 15023,Laila-Röhrdanz-Platz 5890
Jolanta,Seip,19560115,1956,F,99604,cdehmel@hotmail.de,(02181) 763864,Beyerstraße 82-12
Klara,Killer,19691212,1969,F,13714,rabeapieper@web.de,07471 821700,Rafael-Täsche-Gasse 61/70
Harriet,Röhrdanz,19711105,1971,F,44926,fdrubin@googlemail.com,04434322293,Istvan-Henck-Straße 5
Hanni,Trapp,20010218,2001,F,41739,steinbergelke@web.de,01317 56137,Kreinplatz 8-7
Rigo,Reising,19510615,1951,M,83808,rditschlerin@gmail.com,+49(0)2408866997,Gumprichstraße 231
Nico,Ebert,20021211,2002,M,84843,shaering@yahoo.de,+49(0)7751 444040,Schusterring 4/4
Walter,Sorgatz,19610507,1961,M,06946,xwieloch@yahoo.de,+49(0)4123198181,Scheibegasse 43
Anke,Van Der Dussen,19770410,1977,F,13798,myriam24@aol.de,05591 968247,Eberhardt-Wohlgemut-Allee 167
Wolf-rüdiger,Putz,19730216,1973,M,95162,mmohaupt@gmail.com,+49(0)0168 971926,Franca-Ring-Ring 10-79
Leo,Reising-adolph,19490619,1949,M,73217,burghard28@aol.de,05373 853165,Schmidtgasse 3/3
Brit,Heser,19720329,1972,F,21293,wbohlander@gmx.de,01240076677,Gerald-Stroh-Straße 4/2
Ernst-dieter,Roskoth,19710927,1971,M,79156,mtlustek@web.de,0224749324,Kambsplatz 3
Constantin,Aumann,19610927,1961,M,07060,gabrielbauer@yahoo.de,(09484) 273313,Bergerstraße 999
Nancy,Kohl-ackermann,19811106,1981,F,62677,philip91@gmx.de,+49 (0) 2148 697167,Loosallee 74-89
Uta,Ruppersberger,19700323,1970,F,85619,vcaspar@aol.de,+49 (0) 3339 962170,Gereon-Trub-Weg 53/66
Paul-gerhard,Cichorius,19610604,1961,M,51061,trubsylvia@aol.de,(06102) 82995,Hölzenbecherplatz 61
Theobald,Römer,19800103,1980,M,61865,janus76@yahoo.de,+49(0)3960171380,Adrian-Paffrath-Platz 959
Bernward,Hölzenbecher,19910823,1991,M,08088,svetlanafliegner@web.de,+49(0)3275818543,Johannplatz 4-7
Tilo,Mitschke-finke,19831013,1983,M,16943,mielcareknatalja@googlemail.com,00090123545,Ruppertstr. 46
Bertha,Aumann,19950302,1995,F,67948,etzoldmagdalene@googlemail.com,+49(0)8146294180,Agatha-Heser-Straße 1569
Carla,Lorch,19911114,1991,F,23882,gundel18@gmx.de,02642885502,Christiana-Becker-Platz 7
Jörn,Wieloch-süßebier,19880322,1988,M,84385,dieter65@googlemail.com,0448100142,Renata-Otto-Weg 4
Annerose,Krein,19450505,1945,F,82455,haeringcarl-heinz@gmx.de,+49(0)6437 12670,Rosel-Röhricht-Gasse 4970
Hiltraud,Gehringer,20061125,2006,F,01657,volker39@hotmail.de,02385 04439,Mitschkeallee 7/5
Hannes,Heidrich,19721107,1972,M,70470,alfonsoholsten@gmail.com,(00034) 733774,Lübsring 137
Nurten,Hauffer Beng,19570520,1957,F,46482,elsakrause@hotmail.de,+49(0) 214437302,Kostolzinweg 3
Alexa,Gierschner,19541007,1954,F,01405,wigbert53@gmail.com,+49(0)6214 571443,Conradiplatz 3
Korbinian,Biggen,19480712,1948,M,14554,bruniwieloch@aol.de,+49(0)5089 369255,Karl Heinz-Ehlert-Weg 0
Roland,Kühnert,19770327,1977,M,62842,elenirogner@gmail.com,04235 76848,Eva-Ortmann-Weg 8/5
Sebastian,Ackermann,19651016,1965,M,67072,oestrovskypero@googlemail.com,+49(0)7277 120761,Gorlitzring 2/7
Vito,Stahr,19801222,1980,M,26873,rstadelmann@yahoo.de,(01310) 846241,Mirco-Margraf-Straße 95/42
Wilhelmine,Krebs,20010116,2001,F,42522,pasquale62@gmail.com,00865 388334,Christiane-Trub-Platz 3
Sigmar,Jockel-becker,19500910,1950,M,87486,lindaugernot@yahoo.de,04794181402,Siegried-Johann-Straße 3
Ernest,Carsten-kohl,20060619,2006,M,92599,weberhardt@web.de,0945917757,Annemarie-Wernecke-Allee 5
Natalie,Fröhlich,20040405,2004,F,68036,meyeralwin@gmail.com,+49 (0) 2789 418916,Walfried-Rogge-Weg 4287
Irmela,Fröhlich,19530403,1953,F,31320,erhardwagenknecht@aol.de,+49(0)1016 87736,Meinolf-Weitzel-Gasse 8822
Hartmuth,Faust Beng,19500515,1950,M,70667,kgierschner@aol.de,+49(0)2147 529419,Pascale-Löffler-Straße 55/74
Dimitrios,Pärtzelt-thanel,19810424,1981,M,98497,gerhartstolze@googlemail.com,09405 701303,Regine-Patberg-Gasse 9
Orhan,Werner-hörle,19920205,1992,M,77355,jconradi@web.de,08269 980387,Wilmsenweg 892
Adelbert,Weinhage,19840608,1984,M,62960,ckohl@web.de,+49 (0) 7656 551507,Flantzallee 653
Dittmar,Dussen Van-faust,19810611,1981,M,40017,wirthhans-peter@hotmail.de,0955384128,Ingrid-Holsten-Ring 93-53
Melissa,Gunpf Beng,19640202,1964,F,07249,birgermuehle@googlemail.com,00831 004295,Herrmannstraße 94-35
Viktoria,Christoph,19560713,1956,F,84248,jovan84@googlemail.com,+49 (0) 5449 358607,Lindnerstraße 393
Irina,Klapp,19500906,1950,F,40583,wstadelmann@gmx.de,(08513) 108249,Ditschlerinallee 9419
Edda,Christoph,19690517,1969,F,85039,alfredo30@googlemail.com,+49(0)5542992737,Isabella-Eigenwillig-Weg 9839
Delia,Schmidt,19970709,1997,F,71144,tlustekwulf@yahoo.de,0356722674,Simona-Täsche-Platz 1203
Hanne,Kusch Beng,19960601,1996,F,65070,isa15@hotmail.de,+49 (0) 2499 053967,Frankeweg 21-28
Francisco,Bolnbach,19981209,1998,M,60042,carmen64@hotmail.de,+49 (0) 8754 239665,Wagnerallee 80
Fadime,Holzapfel,19650811,1965,F,84595,shornich@gmail.com,+49(0)9038867910,Sophia-Heinz-Allee 3/9
Niklas,Misicher-bauer,19850623,1985,M,70888,wkallert@gmail.com,(09635) 051201,Armin-Schomber-Ring 62/15
Ludger,Dehmel,19460902,1946,M,27496,lweller@gmail.com,(02875) 67243,Lindnerstr. 1295
Jerzy,Stahr Beng,20050811,2005,M,33824,margarethevogt@gmail.com,+49(0)7021 68025,Steinbergallee 5
Frederic,Langern,19730330,1973,M,24953,esegebahn@hotmail.de,0719969864,Wulffstr. 145
Rebekka,Lindau-höfig,19670501,1967,F,02749,beckmannvera@gmx.de,+49 (0) 1006 392181,Seifertallee 687
Elizabeth,Hendriks-fritsch,19480605,1948,F,16920,gilbert51@gmail.com,02692 504297,Wencke-Gerlach-Ring 5
Erhardt,Häring,19471128,1947,M,50308,seifertfilippo@googlemail.com,+49 (0) 6071 675159,Darius-Finke-Platz 8800
Michaela,Jacob-weiß,19620219,1962,F,79087,jennifermentzel@gmx.de,(05230) 20308,Erica-Metz-Weg 4
Luzia,Rädel,19990130,1999,F,30100,kunigunda24@hotmail.de,+49(0)2016 173202,Holstenstraße 89-35
Anne-rose,Weitzel,19991018,1999,F,60497,frankeadelbert@aol.de,+49(0)0885 97726,Dörrplatz 52/98
Alena,Thanel,19800208,1980,F,66236,ghamann@googlemail.com,+49(0)5436 49485,Jost-Zimmer-Platz 8
