first_name,last_name,dob,year_of_birth,gender,zip,email,phone,address
Liane,Spieß,19501107,1950,F,44073,theo59@googlemail.com,(08249) 26232,Stephen-Gude-Allee 0
Heinz-dieter,Gierschner,19930119,1993,M,78358,rstriebitz@aol.de,+49(0) 507026026,Lia-Oestrovsky-Gasse 5
Ilhan,Meyer,19800912,1980,U,80349,baerbel35@gmx.de,0402069714,Wohlgemutplatz 3/7
Melitta,Koch Ii,20011116,2001,F,64828,gumprichildiko@web.de,0108046373,Adolf-Lachmann-Gasse 2229
Baldur,Bolander,19950607,1995,M,30934,marcella77@gmx.de,+49(0)5279 221949,René-Niemeier-Platz 280
Ingo,Albers,19720527,1972,M,30092,aleksandrakusch@hotmail.de,+49(0)7288990288,Carsten-Karz-Weg 5
Josef,Ortmann,19580714,1958,M,35086,edelbert55@gmail.com,03059 84259,Gaetano-Wähner-Gasse 43
Theodor,Wagenknecht-ruppersberger,19470701,1947,M,02723,ipaertzelt@hotmail.de,+49(0)5710804388,Hans-Gerd-Freudenberger-Ring 14/79
Philipp,Bonbach,19820626,1982,M,73724,dippelantonie@googlemail.com,00794 109233,Pedro-Eimer-Ring 11
Heike,Atzler,19740918,1974,F,11429,guiseppestolze@gmx.de,+49(0)1995 166327,Hörleplatz 89-55
Irmela,Anders Beng,19711019,1971,F,28046,sergiomuehle@web.de,0810904719,Grein Grothstr. 39
Giovanna,Schüler,19820916,1982,F,25567,juancichorius@gmx.de,+49(0)8678159096,Francesco-Hellwig-Platz 4
Diana,Stahr,19720317,1972,F,97516,kuschbernd-dieter@gmail.com,+49(0)5618 11697,Röhrdanzgasse 9564
Boris,Dehmel,19751209,1975,M,10633,theobolnbach@web.de,02876 952463,Hans-Bernd-Lübs-Weg 963
Sibilla,Schmiedecke,19561229,1956,F,21303,bernadette58@gmx.de,09485 37637,Metzweg 6675
Hildburg,Spieß,20020828,2002,F,75518,jaehnreinhardt@hotmail.de,03303 21800,Eggert-Margraf-Straße 3-9
Mustafa,Süßebier,19511104,1951,M,40424,heserguelsen@aol.de,+49(0)3859150576,Barkholzplatz 4503
Heinz-wilhelm,Gutknecht-dörr,19640225,1964,M,58589,cscheibe@yahoo.de,+49(0) 436910242,Wernerallee 2237
Herwig,Noack,19641130,1964,M,69762,abbas19@web.de,09474 62782,Scheibestr. 8626
Franca,Wende,19700530,1970,F,10294,gertzconcetta@yahoo.de,+49(0) 697210740,Kensyring 17-82
Lidia,Hauffer,20020423,2002,F,60975,rstumpf@hotmail.de,+49(0) 541095769,Sölzerstr. 5875
Hans-dieter,Holt Beng,20000823,2000,M,42564,siglindeklingelhoefer@gmx.de,0960620301,Eckhardt-Junken-Allee 79
Michel,Jacobi Jäckel,19860610,1986,M,26848,eitel17@aol.de,09622 922207,Agata-Losekann-Straße 91/37
Klaus-günter,Schüler,19690616,1969,M,97974,pschuster@aol.de,00911 262080,Oestrovskyallee 6/6
Willibald,Segebahn,19941206,1994,M,18746,elizabethkruschwitz@googlemail.com,(06270) 972116,Fritschweg 62-16
Wieslaw,Dippel,19910306,1991,U,33850,kmies@web.de,+49(0)0750 344883,Ilias-Tintzmann-Allee 71/39
Luzie,Preiß,20020104,2002,F,88475,tillygrein-groth@gmx.de,(07394) 06686,Ursula-Holzapfel-Straße 5/7
Adina,Kabus,19670304,1967,F,58522,ottomar86@hotmail.de,+49(0)9927 94281,Häringring 0
Antonios,Wirth,19600103,1960,M,06848,klothilde67@hotmail.de,+49 (0) 9515 672584,Georgia-Schottin-Ring 7/2
Sabina,Bähr,19630617,1963,F,09608,jgeisel@hotmail.de,+49(0)0305 306639,Heidemarie-Wulf-Gasse 68
Rosl,Schüler,19761118,1976,F,74617,kaspar09@hotmail.de,05809 81732,Gorlitzgasse 9/2
Aysel,Schomber Beng,19810606,1981,F,14964,ekranz@gmx.de,05685558401,Tülay-Säuberlich-Straße 46/67
Heinz-werner,Ritter,19480907,1948,M,72437,emilie51@web.de,(07019) 510790,Weimergasse 784
Leonardo,Hänel,19740430,1974,M,07283,tstroh@googlemail.com,+49(0)1947852421,Junitzallee 3465
Burckhard,Kallert,19781111,1978,M,38341,jessica29@aol.de,02783726318,Stefano-Baum-Weg 1-5
Wladimir,Schleich-stiffel,19460205,1946,M,93369,wesackbianca@googlemail.com,+49(0)6729 22552,Lehmannstr. 205
Kristian,Jäkel,19471003,1947,M,28734,nergerilja@yahoo.de,04330 996685,Goran-Kruschwitz-Platz 6-5
Eduard,Freudenberger,19880414,1988,M,44387,hilmarbarkholz@gmx.de,06604593649,Baumstraße 1/6
Marika,Beer,19470515,1947,F,50113,ivonne99@hotmail.de,+49(0)9273504586,Nada-Schmidt-Allee 4-6
Friedl,Schönland,19831029,1983,U,15216,hajo93@hotmail.de,01415526803,Liesbeth-Preiß-Weg 3-8
Otmar,Bruder,19750523,1975,M,79777,wolf-ruediger16@gmail.com,0057867249,Herlinde-Hande-Straße 7362
Mijo,Weinhold,19870104,1987,M,83071,trappingried@yahoo.de,03545 17281,Elly-Rudolph-Ring 54-38
Centa,Trommler-seifert,19550502,1955,F,57320,eitelgiess@hotmail.de,(01703) 967563,Rörrichtgasse 5-8
Heinfried,Vollbrecht,19870415,1987,M,32345,anatolignatz@gmx.de,+49(0)0625921881,Ekkehart-Dietz-Straße 37/12
Dogan,Schleich,19590420,1959,U,32332,schmidtkemaria@aol.de,+49(0)4851 55832,Patrick-Haering-Straße 3-7
Roswitha,Vollbrecht-bohnbach,19741029,1974,F,54917,rocco77@web.de,+49(0)3874 520679,Rahel-Hermighausen-Gasse 14/48
Hermann,Josef Rogge,20050404,2005,M,93776,georgios39@googlemail.com,+49(0)1112 25755,Anne-Rose-Mosemann-Weg 9-8
Margit,Schmiedt,19880922,1988,F,21803,hjunken@yahoo.de,05246 13320,Karzweg 3506
Konstantinos,Förster,20040527,2004,M,22650,edda70@gmx.de,(00208) 029858,Lübsring 46/67
Zoran,Pergande,19650608,1965,M,02103,eliasfaust@web.de,+49(0)0471 32783,Schomberring 9738
Ingried,Ernst,19740910,1974,F,07393,magaretegude@gmail.com,+49(0)2588 69593,Luka-Girschner-Ring 95/49
Helge,Wieloch,19670211,1967,M,27451,selma60@aol.de,+49(0)7015 556656,Bekir-Wulf-Straße 4299
Sandor,Mülichen,19870608,1987,U,12508,belaroskoth@yahoo.de,07985 92197,Margaret-Knappe-Allee 3-3
Rouven,Hübel-briemer,19811121,1981,M,66015,annika43@googlemail.com,(01952) 70618,Ignaz-Lehmann-Gasse 373
Diana,Fritsch,19950322,1995,F,78509,lzaenker@googlemail.com,03129 67547,Meyerring 44/10
Michael,Weimer,19571109,1957,M,44392,ybohnbach@gmx.de,(08270) 17928,Hanno-Kusch-Allee 1/4
Betti,Lorch,19470402,1947,F,97543,raimundtlustek@gmx.de,+49(0)0023191231,Henckstraße 909
Sigmund,Trubin,20070316,2007,M,99870,christiananeureuther@aol.de,0856346071,Heingasse 8-9
Cosimo,Lachmann,19510101,1951,M,68170,betina73@gmx.de,+49 (0) 7565 642754,Lucia-Anders-Allee 25/76
Sabri,Gehringer,19910501,1991,M,49873,muellerjohanna@yahoo.de,00316 846910,Genoveva-Dörr-Gasse 4-3
Zdravko,Heinz,19910514,1991,M,50208,frogge@aol.de,0482907920,Kornelia-Holsten-Ring 921
Anny,Riehl,19531104,1953,F,21709,pieperfriedemann@aol.de,+49(0)0589 476329,Wähnerstr. 33
Emmi,Stadelmann,19590824,1959,F,59371,bonbachgisa@gmx.de,(00114) 077515,Steckelgasse 292
Wilma,Johann,19860305,1986,F,11421,gisbert18@web.de,07157222993,Jonas-Junitz-Allee 701
Reinhard,Mosemann,19500624,1950,M,23521,hartmannmarlis@yahoo.de,03884 50642,Conradistr. 12
Fatih,Kaul,19641109,1964,M,18248,harrogiess@hotmail.de,+49(0)6224044287,Uta-Seifert-Straße 73/12
Mechtild,Plath,20070824,2007,F,12574,werneckeevelyn@web.de,(00977) 950834,Rennergasse 3
Lucie,Bonbach,19610602,1961,F,77599,alenareichmann@gmail.com,09438 335736,Rocco-Putz-Straße 70/74
Annemie,Rörricht,19640507,1964,F,94455,zenta10@gmx.de,+49(0) 074187714,Häringweg 86/55
Frank,Etzler,19650528,1965,M,51799,shecker@googlemail.com,+49(0) 613631943,Losekanngasse 1217
Constance,Pergande,20010209,2001,F,32564,claire97@yahoo.de,+49(0) 945501181,Tilo-Rogge-Straße 1/4
Valentina,Siering,20000823,2000,F,13475,franco00@googlemail.com,07645 80028,Lachmannstr. 2-2
Lars,Zänker,19800620,1980,M,17656,gertraude51@gmail.com,+49(0)3535142050,Spießplatz 88
Paula,Speer,19690725,1969,F,66452,vspiess@aol.de,(01709) 25539,Helmtrud-Höfig-Weg 58-47
Bekir,Rädel,19710529,1971,M,80235,dimitrioseigenwillig@gmx.de,+49(0)2077744136,Davidsplatz 268
Uta,Hamann,19960204,1996,F,04234,pergandeayten@yahoo.de,(08370) 51198,Pamela-Klemm-Straße 15-97
Till,Seidel,19640911,1964,M,58542,malgorzataloos@aol.de,+49(0) 885031155,Putzstraße 7
Cosima,Fröhlich,19910813,1991,F,90136,bklemt@googlemail.com,+49(0) 858557974,Alexei-Köhler-Straße 73
Siegrid,Heuser,19500629,1950,F,93257,connybarkholz@aol.de,(02686) 279637,Dussen vanstraße 1324
Christl,Rogner,19620101,1962,F,01516,edeltrud89@googlemail.com,00497617460,Andree-Möchlichen-Gasse 30
Lene,Etzold-weinhold,19900208,1990,F,73769,torsten13@hotmail.de,+49(0)2741 709295,Johan-Ortmann-Weg 6-5
Boris,Baum,19820123,1982,M,03141,hannchentintzmann@yahoo.de,0164473029,Adolphring 32
Rigo,Briemer,19780106,1978,M,12580,hheinz@gmail.com,01217087353,Anka-Scholz-Straße 12
Alexa,Scholz,19650516,1965,F,50541,zkrause@aol.de,03609 48258,Hahnplatz 6-6
Anne,Mülichen,20040612,2004,F,74311,jmaelzer@gmail.com,+49(0)9176925768,Römerring 8225
Ingried,Hermann,19750706,1975,F,51506,xdoerschner@web.de,+49(0) 446362087,Erhardt-Schmiedt-Gasse 1128
Antonietta,Wulff,19840212,1984,F,78182,agathe64@aol.de,+49 (0) 7190 543200,Steinbergweg 50
Constance,Losekann,19520122,1952,F,09910,pgeisel@gmx.de,06230 169948,Keudelallee 5-5
Theobald,Rogner,19580608,1958,M,63845,mdrub@googlemail.com,(04473) 084829,Heinrich-Hörle-Straße 49-70
Gerhild,Blümel,19481008,1948,F,40819,paertzeltsybilla@hotmail.de,04754740673,Hans Jürgen-Rörricht-Platz 8/8
Brita,Mans,19590828,1959,F,10012,mitschketoralf@yahoo.de,02547575118,Philip-Hornig-Straße 901
Friedhold,Rädel,19641122,1964,M,12750,ronaldsoeding@googlemail.com,(00370) 258002,Maik-Langern-Gasse 8545
Margret,Budig,19981017,1998,F,39162,sylviaschmidt@gmx.de,09161 038515,Abdullah-Rudolph-Gasse 154
Urs,Schmiedecke,19480929,1948,M,86139,kaesterklaus-juergen@web.de,09866948020,Jasmina-Metz-Allee 8
Myriam,Conradi Beng,19760521,1976,F,37811,urselmeyer@yahoo.de,0398582140,Thiesweg 87-67
Helga,Lehmann,19740607,1974,F,72733,eschmiedt@web.de,04417 179498,Leonie-Kühnert-Allee 23/36
Uwe,Siering,19571026,1957,M,18714,truebleo@aol.de,+49 (0) 3249 961990,Ruppertring 88
Mahmut,Zahn,19791229,1979,M,30657,berend03@aol.de,+49(0) 983310225,Fröhlichallee 1-8
Frieder,Heser Beng,19470724,1947,M,28190,iweimer@gmail.com,06789 88416,Schwitalallee 40
Emilie,Fritsch,19880307,1988,F,49636,killerclaudio@hotmail.de,(08859) 13362,Klaus-D.-Bolnbach-Platz 91/19
David,Salz,19760411,1976,M,87042,birgit08@yahoo.de,+49(0)4887388549,Rognergasse 93-51
Eberhardt,Schottin,19980406,1998,M,04529,steinbergpero@aol.de,0850630897,Amalie-Zänker-Allee 7-7
Angela,Gehringer,19790606,1979,F,96620,jesselbianca@aol.de,+49(0)8119 642172,Raimund-Junken-Ring 96/80
Heini,Hentschel,19840106,1984,F,31311,viktor59@aol.de,+49(0)1057 025201,Philomena-Johann-Straße 6/8
Ilonka,Schmiedt,19780409,1978,F,88283,hartwigschueler@web.de,+49(0)3147 276495,Jäkelring 974
Emmerich,Gumprich,19990501,1999,M,49671,carmine44@web.de,(02425) 96767,Hilde-Kranz-Straße 77-55
Kai-uwe,Gierschner,19760909,1976,M,94875,ginogorlitz@yahoo.de,07305 305766,Bärbel-Mies-Straße 5
Elenore,Haering,19800116,1980,F,85667,cditschlerin@aol.de,+49(0)3051771118,Kreuselweg 6082
Svetlana,Döring,19850424,1985,F,35420,malteneuschaefer@gmx.de,+49(0) 065765202,Tröstallee 80
Ante,Reuter,19810319,1981,M,80707,kunigundaheidrich@gmx.de,+49(0)9771916385,Gerhard-Fiebig-Gasse 68-85
Helge,Henk,19990421,1999,M,57852,alwin31@hotmail.de,+49 (0) 3871 426899,Tobias-Häring-Gasse 2-2
Detlef,Dietz,19930808,1993,M,55451,hhoelzenbecher@web.de,+49(0)0469692133,Fritschstr. 8/5
Peer,Schulz,19470921,1947,M,08327,dorota63@googlemail.com,+49(0)5343 35035,Mehdi-Kitzmann-Ring 6924
Nina,Hein,19961017,1996,F,12994,ubolnbach@yahoo.de,+49(0) 818217496,Friedemann-Schmidtke-Weg 94
Hardy,Nerger-winkler,19650401,1965,M,56512,adrianzorbach@gmx.de,01664362564,Freia-Finke-Gasse 918
Rosi,Beer,19981005,1998,F,01635,kemaletzler@gmx.de,04910 44016,Pergandestr. 5
Friedericke,Koch,19890109,1989,F,34213,istoll@googlemail.com,(03396) 476167,Mühleplatz 5/9
Mahmoud,Auch Schlauchin,19560211,1956,M,25521,nluebs@web.de,0398846059,Herrmanngasse 3-3
Thea,Buchholz-weitzel,19650428,1965,F,85777,bkraus@gmail.com,05754374228,Matthäiweg 77-21
Irma,Wagner Beng,19780119,1978,F,30929,yhartung@hotmail.de,02863785001,Frank-Michael-Eckbauer-Gasse 2/3
Erna,Stey,19470901,1947,F,91124,troestgotthilf@web.de,+49(0)9219 517417,Lindauring 59/60
Ruth,Bohlander-hahn,20040128,2004,F,34320,oanders@googlemail.com,06460 94143,Evelyn-Bärer-Platz 627
Rahel,Hofmann,19931009,1993,F,17851,rosalia56@googlemail.com,+49 (0) 5108 846766,Wilmsgasse 7/2
Helga,Kallert-schottin,19441025,1944,F,22261,traudel55@gmail.com,+49(0)1537 68774,Heinz-Josef-Hänel-Allee 7
Hans-peter,Scheuermann,19740623,1974,M,73142,roskothtobias@yahoo.de,06042114911,Concetta-Krebs-Ring 64
Anna,Ullrich,19870607,1987,F,40787,dino25@googlemail.com,(09980) 90943,Hentschelallee 37-40
Francoise,Segebahn,20070115,2007,U,11796,detlefwirth@gmail.com,+49 (0) 7480 489891,Matthäus-Ehlert-Straße 10-56
Jakob,Davids,19471016,1947,M,54503,christos47@aol.de,(09367) 45838,Monja-Schaaf-Weg 8410
Sedat,Sorgatz,19541113,1954,M,90012,hermighausenevelin@gmail.com,+49 (0) 0457 939539,Neuschäferweg 14
Tania,Zorbach,19531111,1953,F,73570,scholtzismet@googlemail.com,(03145) 887543,Ulf-Gröttner-Ring 6
Claus,Mielcarek,20000621,2000,M,34951,dloeffler@gmail.com,+49(0)8425800581,Reinhild-Siering-Gasse 1
Frauke,Jacobi Jäckel,19560510,1956,F,83668,zrogge@aol.de,+49(0)4200 364564,Junckstr. 63/14
Hansgeorg,Noack,20020130,2002,M,95806,hschinke@web.de,06796764558,Segebahngasse 798
Goran,Weiß Beng,19810723,1981,M,66115,leonhardfritsch@yahoo.de,+49 (0) 4275 004697,Diether-Mans-Platz 2
Karl-wilhelm,Zahn,19551229,1955,M,62511,oderwalddimitri@gmx.de,+49 (0) 6048 880727,Lachmannstr. 5
Stilla,Kitzmann,20030220,2003,F,38457,cindytaesche@aol.de,03872640167,Denis-Kraushaar-Gasse 248
Hanne-lore,Kabus,19630304,1963,F,26228,ottomar02@aol.de,06412 90230,Krista-Loos-Straße 3/2
Gloria,Boucsein Beng,20001104,2000,F,40999,junkliesa@gmx.de,06904 454665,Etzoldplatz 79
Leonore,Gude,19880921,1988,F,17970,alfreddowerg@aol.de,+49(0)5936 24227,Alessandro-Rosemann-Weg 46
Thilo,Köhler Beng,19550312,1955,M,55152,miriam83@aol.de,(06125) 87869,Mohauptplatz 2-5
Robin,Zobel,19720922,1972,U,08810,henry32@web.de,+49(0)0991 076891,Ladislaus-Schleich-Gasse 3/4
Elli,Wesack,20010330,2001,F,82750,katharinehermighausen@googlemail.com,+49(0)3382 91110,Friedrich-Wilhelm-Grein Groth-Platz 18/59
Melanie,Sölzer,19510517,1951,F,48788,nathaliebeckmann@yahoo.de,0598527329,Mahmut-Holsten-Allee 7-3
Janina,Finke,19821218,1982,F,83195,aloisiamies@aol.de,05971 048611,Birte-Mans-Allee 2
Gülsen,Schmiedt,19670112,1967,U,64267,mauriceweimer@aol.de,06009 97169,Kösterplatz 780
Sylvia,Scheuermann,19500901,1950,F,06464,wilmahesse@yahoo.de,+49(0)5571 10541,Pietro-Schuster-Allee 83-70
Leander,Thies,19461116,1946,M,30332,traude19@aol.de,07436321436,Klingelhöferplatz 94
Conrad,Krein,19841001,1984,M,57049,brita24@gmx.de,+49 (0) 1368 023806,Wilfriede-Hettner-Straße 52-63
Klaudia,Wende,19790907,1979,F,82138,wielochalwin@yahoo.de,+49(0) 296037112,Gerlachstraße 2
Dana,Hölzenbecher,19580920,1958,F,88888,brittaschweitzer@web.de,0272868442,Elke-Döring-Gasse 1875
Timo,Gröttner-grein Groth,19870902,1987,M,94433,pkiller@aol.de,+49(0) 606629323,Kohlstraße 2
Gretchen,Barkholz,19710727,1971,F,05151,richard44@gmail.com,0272980306,Vincenzo-Flantz-Allee 63-92
Michail,Salz,19681112,1968,M,29788,klaus-wernerradisch@web.de,(03995) 673516,Marisa-Nohlmans-Allee 6-4
Mohammad,Kranz,19790730,1979,M,71824,ojacob@aol.de,(03137) 644156,Junckweg 716
Jens-peter,Schottin,19750622,1975,M,69117,anja80@yahoo.de,+49(0)7187 37258,Neureutherallee 727
Karl-ludwig,Schleich,19980826,1998,M,64724,beigenwillig@aol.de,+49(0)6092 71627,Staudegasse 56/90
Gerhardt,Schweitzer,19531111,1953,M,51381,wnaser@hotmail.de,08917 12565,Janna-Binner-Allee 10-99
Ignatz,Dowerg-bolzmann,19891211,1989,M,07175,nbruder@yahoo.de,(05122) 23209,Hans-H.-Fliegner-Allee 80
Ronald,Hein,19991230,1999,M,78998,wbolnbach@gmx.de,08505748898,Mariele-Salz-Platz 4/8
Katy,Trupp,19690613,1969,F,38602,qatzler@googlemail.com,01206 28584,Wojciech-Hänel-Weg 8-3
Kathy,Dörschner,19681108,1968,F,35085,sybillethies@gmail.com,+49 (0) 0178 820844,Arnfried-Scheel-Weg 6/6
Wilhelmine,Rose,19631007,1963,F,28369,cilly41@googlemail.com,+49(0) 824456798,Jolanda-Hande-Gasse 39-13
Helene,Jüttner,19630212,1963,F,24905,margittabaum@gmail.com,+49(0) 183869623,Tina-Dowerg-Gasse 19
Sahin,Schinke,19920727,1992,U,41505,oskarsauer@web.de,(02053) 15779,Stadelmannallee 52/69
Johann,Hahn,19650914,1965,M,67168,fwaehner@googlemail.com,+49(0) 624734589,Mosemannstraße 9
Pawel,Hande,19790808,1979,M,19226,leonbachmann@yahoo.de,+49(0)7225 822891,Franjo-Eberth-Platz 888
Karl-peter,Ullmann,19510804,1951,M,71842,wkoehler@gmx.de,+49(0)6069 624255,Hendrik-Finke-Platz 3
Janette,Thanel,20020104,2002,F,99718,heringannegrete@gmx.de,+49 (0) 3192 434919,Dowergweg 11
Emin,Hecker,19500203,1950,M,93041,joernstahr@gmx.de,+49(0)0742 703595,Ehrentraud-Anders-Ring 98/91
Mathias,Zobel,19930826,1993,M,58687,xreising@aol.de,+49(0)0407 21305,Zirmeallee 22
Hugo,Ring,19520423,1952,M,80092,troestdesiree@yahoo.de,+49(0) 979497714,Gehringerplatz 163
Konstanze,Hofmann,19540622,1954,F,75227,striebitzdiana@hotmail.de,02541 62842,Segebahnplatz 5
Gülsen,Scheibe-fischer,19760910,1976,U,94424,ayse73@googlemail.com,+49 (0) 8294 244318,Natalia-Lange-Gasse 9
Tanja,Drub,20001021,2000,F,25146,annekatrin42@web.de,02540 391871,Enver-Söding-Ring 73
Kazim,Juncken,19570329,1957,M,96222,xaumann@hotmail.de,+49(0)4046 65061,Olga-Bohlander-Platz 6/3
Vinzenz,Adler,20050530,2005,M,74698,emilia16@googlemail.com,0795944102,Krausplatz 80
Mara,Klemm,19690617,1969,F,51409,renata67@gmail.com,+49(0)1388 93762,Sylvio-Pechel-Gasse 6/9
Ernst-dieter,Mühle,19700127,1970,M,81743,reza57@googlemail.com,(06580) 90686,Schmidtkestraße 7/6
Josip,Caspar,20010321,2001,M,41403,haufferotto@hotmail.de,(09275) 580867,Sieringgasse 9001
Henry,Eberhardt,19820618,1982,M,81639,schlosserdragica@gmail.com,+49(0)2854764401,Karl-Josef-Mude-Allee 26
Hans-karl,Eberhardt,19830418,1983,M,10862,kathrin36@gmx.de,+49(0)3332 235260,Heiko-Hofmann-Weg 783
Katarzyna,Scholtz,19960917,1996,F,87979,heserengin@gmx.de,+49(0)8114 84433,Eberhardtweg 6-4
Liliana,Barth,19600119,1960,F,30193,hans-wilhelm10@gmx.de,+49(0)8996 29768,Oswald-Hein-Platz 48/97
Fernando,Ullrich Beng,19960701,1996,M,31797,claus17@hotmail.de,(07754) 745108,Gotthardallee 64/59
Veronika,Gertz,20070912,2007,F,15706,susannaseidel@gmail.com,(09923) 46071,Junckenring 2274
Susann,Walter Beng,19660506,1966,F,25058,hannswiek@gmail.com,09420 48201,Dietmar-Striebitz-Weg 1
Pietro,Wernecke,19920828,1992,M,45893,jberger@aol.de,07840344592,Mirja-Weihmann-Weg 6
Pavel,Schinke,19621112,1962,M,43276,edelbert83@googlemail.com,08738 86552,Mendestr. 8
Liane,Barkholz-johann,19881005,1988,F,29564,jbudig@web.de,+49 (0) 6113 725772,Jockelweg 4-8
Lotti,Bolander,19800115,1980,F,30503,langeklaudia@aol.de,(07564) 64440,Schwitalweg 9
Arnold,Weinhold,19610311,1961,M,51929,gotthilfdietz@aol.de,+49(0)3711 197817,Bernhardine-Bonbach-Allee 8
Giorgio,Hertrampf,19850313,1985,M,66536,jkoch-ii@googlemail.com,08439658254,Hermighausenstr. 702
Ellinor,Hauffer,19830429,1983,F,98402,rosehellwig@yahoo.de,+49(0) 213541679,Seipplatz 66
Elfi,Müller,19870422,1987,F,20817,ghertrampf@hotmail.de,+49 (0) 6484 592411,Hans-Martin-Gorlitz-Allee 60/67
Irmengard,Pieper,19541028,1954,F,62025,truebtorsten@googlemail.com,0504062950,Jost-Ring-Ring 6851
Jurij,Wagenknecht,19581222,1958,M,97397,schustersaskia@googlemail.com,+49(0)7071058479,Wesackgasse 3
Bettina,Hofmann,19800719,1980,F,15153,traugott28@aol.de,(03709) 465391,Lindauplatz 3
Norman,Schweitzer,19900902,1990,M,42470,etta19@hotmail.de,+49(0) 513451795,Thorben-Rosenow-Gasse 19-56
Remo,Schüler,19960916,1996,M,46362,filippo32@gmx.de,0278077679,Matthäistr. 2-3
Pero,Beer,19960616,1996,M,42791,nadeschdaklemm@yahoo.de,+49(0) 175367296,Schusterring 9-6
Rena,Keudel Beng,19560706,1956,F,86371,albrechtschuster@aol.de,03789 748138,Miesring 41/58
Lidija,Pohl,19851011,1985,F,38755,mia83@yahoo.de,+49 (0) 1791 987718,Kambsstr. 3/9
Heinz-dieter,Gieß,19521107,1952,M,13500,yscheel@aol.de,(02427) 46161,Gnatzplatz 77/20
Anica,Naser,19490307,1949,F,72225,wloewer@aol.de,+49 (0) 0731 701365,Uschi-Heinrich-Straße 5
Yilmaz,Heinrich,19860224,1986,U,82299,patricia94@aol.de,+49 (0) 3884 301472,Cengiz-Kraushaar-Gasse 87-77
Michaela,Thanel,19910728,1991,F,88073,vklotz@yahoo.de,0108762920,Thies-Siering-Platz 41
Ilona,Jähn,19740616,1974,F,40474,mudeuta@gmail.com,+49(0) 394439268,Mechthild-Trüb-Gasse 28
Hartmut,Lübs-schottin,19791215,1979,M,22001,leonardomaelzer@googlemail.com,+49(0)8571 65062,Ortmannallee 3/9
Margit,Karz Beng,19730612,1973,F,64629,luisroht@gmail.com,00271 611596,Apostolos-Bohlander-Straße 815
Thea,Etzler,19460627,1946,F,76123,robertomuelichen@googlemail.com,(02136) 36314,Katrin-Mielcarek-Ring 14/24
Georg,Neureuther,19480303,1948,M,30127,reinhardt74@yahoo.de,01555 765351,Textorgasse 52/30
Melissa,Schleich,19830923,1983,F,64239,stiebitztraudel@gmx.de,+49(0) 147400866,Spießplatz 6/3
Sylvester,Mielcarek,19730430,1973,M,25851,raimund32@gmail.com,+49(0)4190 92197,Erika-Pohl-Platz 9-4
Albert,Oderwald,20070314,2007,M,99830,alicebaum@gmx.de,0820527625,Schulzgasse 56/11
Dietlind,Etzold,19601110,1960,F,34997,miguel01@hotmail.de,+49(0)1973030101,Herrmannplatz 79
Wolfgang,Schaaf,19740708,1974,M,33820,antoninamartin@hotmail.de,01694 982968,Benderplatz 26
Reni,Matthäi,19660602,1966,F,24670,denny09@hotmail.de,02241 843892,Mülichengasse 66-31
Slavko,Kruschwitz,19581124,1958,M,13701,jan-peter06@hotmail.de,(09826) 867916,Marzena-Rosemann-Allee 8-5
Filiz,Plath,19600325,1960,F,11683,guelten82@googlemail.com,+49(0) 244749359,Heinrichring 243
Friedemann,Segebahn,19810427,1981,M,97416,irmasteckel@yahoo.de,(03018) 51880,Wirthallee 9-9
Lilija,Löffler,19920311,1992,F,90880,rgeisler@gmail.com,07966 838525,Gertzring 4/4
Hans-ludwig,Putz,19581230,1958,M,96433,paolo12@aol.de,0897027378,Etzoldgasse 73
Dominik,Gude,19601002,1960,M,91049,iwan22@aol.de,01467 684492,Weinholdallee 7-6
Romy,Scheuermann,19570919,1957,F,77957,dehmelutz@googlemail.com,+49(0)1415706441,Ottilie-Holt-Ring 378
Remo,Lübs,19761024,1976,M,73800,giuseppina82@gmail.com,(01308) 59649,Jessica-Patberg-Gasse 5477
Valeri,Henschel-weller,19940120,1994,M,74025,cindy21@hotmail.de,00681 590477,Marliese-Trüb-Ring 5-1
Katalin,Schwital,20051230,2005,F,20341,hansgeorg36@gmx.de,+49(0)5041 940048,Traute-Dippel-Weg 439
Uli,Weihmann-steckel,19640810,1964,U,70921,ymueller@gmail.com,+49 (0) 6925 362233,Tröststr. 47/69
Erdogan,Zänker Beng,19640523,1964,U,89336,cschuster@web.de,04226 32052,Lindauallee 7402
Steven,Hövel,19820606,1982,M,61738,hannah97@web.de,09435 152936,Kira-Jopich-Weg 77
Franz,Josef Fechner,19940824,1994,M,75978,francescaherrmann@gmx.de,09351 49586,Rennerplatz 5/4
Blanka,Reinhardt Beng,20050203,2005,F,74640,mwilmsen@yahoo.de,0996718845,Giuseppe-Hesse-Platz 67-26
Adem,Karz,19911111,1991,M,58283,ritternotburga@hotmail.de,+49(0)4233 385901,Reinhardtweg 5/6
Andrzej,Barkholz,20060820,2006,M,86588,friedericke82@hotmail.de,0805489093,Girschnerweg 67
Caren,Holt,19980811,1998,F,61423,peukertsamira@gmx.de,+49(0)1150 429093,Karlheinz-Bolnbach-Allee 77-28
Ilonka,Röhricht,19910219,1991,F,26533,viviane30@hotmail.de,(03103) 405430,Martingasse 2056
Heide-marie,Wernecke,19900628,1990,F,07285,claudiajockel@web.de,+49(0)2276 83524,Hornigweg 285
Korbinian,Weinhage,19810723,1981,M,99998,strohsteffi@googlemail.com,+49(0)3659637073,Matthäigasse 8/8
